payment_id,booking_id,payment_date,amount,payment_method,payment_status
20548,20548,2024-08-27,2527.08,paypal,paid
20549,20549,2025-06-18,1429.68,paypal,paid
20550,20550,2021-11-21,1438.38,paypal,paid
20551,20551,2025-07-16,503.34,credit_card,paid
20552,20552,2022-09-16,489.77,credit_card,pending
20553,20553,2023-06-25,1072.55,cash,refunded
20554,20554,2022-10-27,1233.75,debit_card,paid
20555,20555,2022-12-17,361.37,debit_card,paid
20556,20556,2025-10-07,562.04,debit_card,refunded
20557,20557,2022-12-02,1240.56,debit_card,paid
20558,20558,2025-01-30,899.65,debit_card,refunded
20559,20559,2024-07-18,1323.12,credit_card,pending
20560,20560,2025-06-19,363.87,paypal,paid
20561,20561,2021-05-08,1260.52,paypal,paid
20562,20562,2021-01-16,2061.26,credit_card,pending
20563,20563,2022-11-07,1832.66,credit_card,pending
20564,20564,2023-03-14,1043.57,debit_card,paid
20565,20565,2022-07-09,3230.51,credit_card,paid
20566,20566,2022-10-02,611.25,paypal,refunded
20567,20567,2021-09-20,264.06,credit_card,paid
20568,20568,2023-03-31,236.48,credit_card,pending
20569,20569,2021-03-04,1180.51,debit_card,paid
20570,20570,2023-07-12,1393.65,credit_card,paid
20571,20571,2021-01-02,226.01,credit_card,pending
20572,20572,2023-01-18,1331.71,debit_card,paid
20573,20573,2022-08-20,443.21,paypal,paid
20574,20574,2022-12-29,385.64,paypal,paid
20575,20575,2022-02-03,181.1,cash,paid
20576,20576,2022-04-16,487.18,debit_card,paid
20577,20577,2023-01-08,333.85,cash,pending
20578,20578,2024-06-26,2154.63,paypal,refunded
20579,20579,2023-01-04,120.42,cash,paid
20580,20580,2024-05-20,969.96,cash,paid
20581,20581,2024-09-06,503.27,debit_card,paid
20582,20582,2023-02-28,248.62,debit_card,paid
20583,20583,2024-10-20,943.78,debit_card,paid
20584,20584,2024-10-01,271.26,paypal,paid
20585,20585,2024-04-12,484.91,cash,paid
20586,20586,2022-05-21,651.63,credit_card,paid
20587,20587,2021-09-24,760.76,cash,paid
20588,20588,2021-08-31,271.11,debit_card,refunded
20589,20589,2022-08-10,2149.95,debit_card,paid
20590,20590,2022-12-30,736.47,paypal,paid
20591,20591,2023-08-17,648.6,cash,paid
20592,20592,2022-09-27,460.11,credit_card,paid
20593,20593,2025-04-10,356.79,credit_card,paid
20594,20594,2021-01-17,2697.98,credit_card,paid
20595,20595,2025-02-04,305.89,debit_card,pending
20596,20596,2023-09-25,578.65,cash,paid
20597,20597,2025-03-20,727.8,paypal,refunded
20598,20598,2023-09-15,672.39,paypal,paid
20599,20599,2024-01-16,1667.83,credit_card,paid
20600,20600,2021-02-20,567.65,debit_card,paid
20601,20601,2021-05-24,1461.72,debit_card,paid
20602,20602,2021-02-18,317.36,paypal,paid
20603,20603,2024-09-29,719.02,paypal,paid
20604,20604,2025-04-24,957.71,paypal,paid
20605,20605,2021-11-14,997.57,paypal,pending
20606,20606,2023-10-18,630.69,credit_card,paid
20607,20607,2022-08-13,863.89,debit_card,paid
20608,20608,2024-10-24,671.21,cash,paid
20609,20609,2024-07-09,5851.68,cash,paid
20610,20610,2022-09-17,367.68,cash,paid
20611,20611,2024-10-15,2859.88,paypal,paid
20612,20612,2021-05-05,513.45,debit_card,paid
20613,20613,2022-03-08,568.88,debit_card,paid
20614,20614,2022-11-12,525.18,credit_card,paid
20615,20615,2021-03-07,1518.26,credit_card,refunded
20616,20616,2023-01-07,374.44,credit_card,paid
20617,20617,2024-10-02,258.66,cash,paid
20618,20618,2023-01-06,363.33,paypal,paid
20619,20619,2021-08-10,87.07,credit_card,paid
20620,20620,2025-09-02,527.61,paypal,paid
20621,20621,2021-01-02,229.02,paypal,paid
20622,20622,2022-04-28,2046.59,paypal,paid
20623,20623,2022-09-28,321.69,debit_card,paid
20624,20624,2023-09-15,1481.25,paypal,paid
20625,20625,2022-02-04,356.74,cash,paid
20626,20626,2023-10-02,1164.64,credit_card,paid
20627,20627,2022-08-06,1290.89,paypal,paid
20628,20628,2025-05-23,609.66,cash,paid
20629,20629,2023-06-10,846.9,debit_card,refunded
20630,20630,2023-01-05,955.23,debit_card,paid
20631,20631,2022-05-25,734.2,credit_card,paid
20632,20632,2022-11-24,479.08,debit_card,paid
20633,20633,2025-03-25,636.48,cash,paid
20634,20634,2021-04-17,471.2,cash,paid
20635,20635,2023-04-29,1112.82,paypal,paid
20636,20636,2024-03-17,1160.56,cash,paid
20637,20637,2021-01-24,1533.86,cash,paid
20638,20638,2023-03-16,178.39,credit_card,pending
20639,20639,2022-05-12,498.0,debit_card,paid
20640,20640,2022-09-07,2485.16,cash,paid
20641,20641,2022-11-11,6091.5,debit_card,paid
20642,20642,2023-11-08,115.1,debit_card,paid
20643,20643,2024-08-05,2010.72,credit_card,paid
20644,20644,2024-08-24,566.19,credit_card,pending
20645,20645,2021-04-04,1558.58,cash,paid
20646,20646,2021-03-24,702.08,cash,paid
20647,20647,2022-09-11,338.4,credit_card,paid
20648,20648,2022-08-30,779.94,debit_card,paid
20649,20649,2022-07-30,570.98,cash,paid
20650,20650,2021-03-23,1991.46,cash,refunded
20651,20651,2023-12-02,548.21,cash,paid
20652,20652,2021-01-30,250.75,debit_card,paid
20653,20653,2022-07-29,718.98,debit_card,pending
20654,20654,2024-08-21,314.55,credit_card,paid
20655,20655,2022-10-27,511.1,credit_card,paid
20656,20656,2025-06-05,566.87,cash,paid
20657,20657,2023-05-29,308.01,paypal,pending
20658,20658,2023-01-29,1371.47,debit_card,refunded
20659,20659,2025-10-06,423.13,paypal,paid
20660,20660,2021-01-03,2012.5,cash,paid
20661,20661,2023-11-26,695.78,paypal,paid
20662,20662,2021-01-02,505.31,credit_card,paid
20663,20663,2025-05-25,794.53,credit_card,paid
20664,20664,2022-02-18,394.23,credit_card,refunded
20665,20665,2023-12-06,1011.32,paypal,paid
20666,20666,2024-11-21,671.34,cash,paid
20667,20667,2021-03-01,869.63,paypal,paid
20668,20668,2022-11-10,4036.76,credit_card,paid
20669,20669,2023-02-06,448.8,cash,paid
20670,20670,2023-10-11,306.98,cash,paid
20671,20671,2021-09-13,197.82,debit_card,paid
20672,20672,2023-06-20,1467.57,paypal,paid
20673,20673,2024-12-10,229.03,paypal,paid
20674,20674,2025-07-19,797.63,cash,refunded
20675,20675,2023-03-21,881.56,debit_card,paid
20676,20676,2021-06-22,220.94,debit_card,paid
20677,20677,2023-12-22,423.26,paypal,paid
20678,20678,2024-07-31,378.46,cash,paid
20679,20679,2023-03-02,934.87,debit_card,paid
20680,20680,2021-05-18,755.37,credit_card,paid
20681,20681,2025-04-22,430.21,credit_card,paid
20682,20682,2024-01-05,1709.36,cash,paid
20683,20683,2021-05-24,904.73,credit_card,paid
20684,20684,2021-03-21,1284.07,cash,paid
20685,20685,2025-01-03,331.06,debit_card,refunded
20686,20686,2023-02-01,668.03,paypal,paid
20687,20687,2021-01-02,725.72,debit_card,paid
20688,20688,2025-07-27,469.52,credit_card,paid
20689,20689,2025-02-20,1004.26,cash,paid
20690,20690,2023-08-18,884.11,credit_card,pending
20691,20691,2022-04-13,1008.41,debit_card,paid
20692,20692,2023-06-02,1180.56,paypal,paid
20693,20693,2022-06-07,433.21,credit_card,paid
20694,20694,2022-08-24,1177.82,cash,pending
20695,20695,2021-02-10,460.76,paypal,paid
20696,20696,2022-10-29,728.03,cash,paid
20697,20697,2022-12-02,742.33,credit_card,pending
20698,20698,2022-02-06,349.19,debit_card,refunded
20699,20699,2025-10-25,781.04,paypal,paid
20700,20700,2022-03-31,1024.75,credit_card,paid
20701,20701,2023-07-30,1853.4,debit_card,paid
20702,20702,2025-10-30,340.1,debit_card,paid
20703,20703,2024-08-17,1211.85,debit_card,paid
20704,20704,2023-02-12,274.75,debit_card,paid
20705,20705,2024-05-14,1013.27,paypal,paid
20706,20706,2023-09-05,346.98,cash,paid
20707,20707,2021-01-01,663.02,credit_card,pending
20708,20708,2022-03-21,1322.12,credit_card,paid
20709,20709,2021-07-09,711.53,paypal,paid
20710,20710,2024-12-23,245.74,paypal,paid
20711,20711,2021-01-27,719.21,debit_card,refunded
20712,20712,2024-01-29,329.03,credit_card,paid
20713,20713,2023-05-14,555.34,cash,paid
20714,20714,2022-11-07,621.5,credit_card,paid
20715,20715,2025-08-02,2818.7,credit_card,paid
20716,20716,2022-03-26,585.24,cash,paid
20717,20717,2021-01-03,3414.01,paypal,paid
20718,20718,2024-09-30,292.64,cash,paid
20719,20719,2024-07-01,639.73,credit_card,pending
20720,20720,2021-01-18,2081.62,paypal,paid
20721,20721,2024-02-03,1474.42,credit_card,paid
20722,20722,2025-08-03,336.56,cash,paid
20723,20723,2024-11-05,1756.98,debit_card,paid
20724,20724,2021-02-05,462.09,debit_card,paid
20725,20725,2023-09-21,342.7,credit_card,paid
20726,20726,2023-05-28,542.83,paypal,paid
20727,20727,2022-04-01,831.6,cash,paid
20728,20728,2021-03-30,984.18,credit_card,pending
20729,20729,2025-07-20,1487.31,debit_card,paid
20730,20730,2024-01-29,260.55,credit_card,paid
20731,20731,2023-11-26,2265.83,debit_card,refunded
20732,20732,2022-02-08,956.64,debit_card,paid
20733,20733,2022-11-14,354.76,debit_card,paid
20734,20734,2023-04-13,665.54,credit_card,paid
20735,20735,2024-08-11,211.33,paypal,pending
20736,20736,2023-07-24,2663.04,debit_card,paid
20737,20737,2022-08-17,624.95,credit_card,refunded
20738,20738,2024-01-15,583.04,credit_card,refunded
20739,20739,2024-11-25,510.17,paypal,paid
20740,20740,2021-11-14,247.81,credit_card,paid
20741,20741,2025-10-12,626.18,debit_card,paid
20742,20742,2023-03-28,231.5,paypal,paid
20743,20743,2022-03-28,1203.63,cash,paid
20744,20744,2022-03-18,1342.14,credit_card,paid
20745,20745,2025-06-15,3433.75,debit_card,paid
20746,20746,2024-06-27,533.59,credit_card,paid
20747,20747,2021-02-18,646.87,cash,paid
20748,20748,2023-04-10,487.43,cash,paid
20749,20749,2024-10-15,1660.31,debit_card,pending
20750,20750,2024-12-14,4164.32,credit_card,paid
20751,20751,2025-02-26,229.46,credit_card,paid
20752,20752,2022-09-09,507.86,cash,paid
20753,20753,2023-06-11,489.87,credit_card,paid
20754,20754,2025-10-03,204.56,paypal,paid
20755,20755,2022-08-05,654.93,cash,refunded
20756,20756,2022-02-03,779.92,paypal,paid
20757,20757,2025-07-12,1068.86,cash,paid
20758,20758,2025-04-28,3622.44,cash,pending
20759,20759,2021-12-22,202.7,paypal,paid
20760,20760,2021-01-22,274.23,cash,paid
20761,20761,2022-04-18,200.4,credit_card,paid
20762,20762,2023-09-20,482.61,cash,paid
20763,20763,2023-07-13,1031.32,debit_card,paid
20764,20764,2024-12-21,293.83,paypal,paid
20765,20765,2023-11-04,345.1,debit_card,paid
20766,20766,2023-03-11,213.61,paypal,paid
20767,20767,2022-04-13,396.63,cash,paid
20768,20768,2023-02-04,156.85,debit_card,paid
20769,20769,2021-05-03,521.99,credit_card,paid
20770,20770,2025-03-24,115.98,debit_card,refunded
20771,20771,2021-10-27,523.44,debit_card,paid
20772,20772,2022-11-17,2327.33,debit_card,paid
20773,20773,2023-03-11,348.27,cash,paid
20774,20774,2024-09-13,3492.02,cash,refunded
20775,20775,2023-05-06,248.64,cash,pending
20776,20776,2023-01-28,3069.54,paypal,paid
20777,20777,2022-10-19,1488.04,cash,paid
20778,20778,2024-09-21,580.29,paypal,paid
20779,20779,2024-03-02,160.29,cash,paid
20780,20780,2023-08-30,174.01,cash,paid
20781,20781,2025-11-05,5001.13,debit_card,paid
20782,20782,2021-01-04,693.07,debit_card,paid
20783,20783,2025-07-26,1816.15,cash,refunded
20784,20784,2024-01-09,1056.18,cash,pending
20785,20785,2021-07-11,218.82,paypal,pending
20786,20786,2022-10-12,180.86,debit_card,paid
20787,20787,2024-10-21,192.71,debit_card,paid
20788,20788,2023-04-23,1391.11,paypal,paid
20789,20789,2021-06-26,334.74,credit_card,paid
20790,20790,2023-08-23,682.01,debit_card,refunded
20791,20791,2024-08-28,1089.5,cash,paid
20792,20792,2025-05-10,824.12,cash,paid
20793,20793,2021-11-10,259.26,credit_card,paid
20794,20794,2021-10-26,983.79,paypal,paid
20795,20795,2024-10-28,419.46,cash,paid
20796,20796,2024-07-11,2701.83,credit_card,paid
20797,20797,2024-05-17,1676.92,debit_card,paid
20798,20798,2021-07-11,370.29,debit_card,paid
20799,20799,2022-04-02,431.97,debit_card,refunded
20800,20800,2022-07-13,415.03,cash,paid
20801,20801,2025-07-30,899.15,debit_card,paid
20802,20802,2021-08-09,1318.05,debit_card,pending
20803,20803,2023-06-19,805.22,cash,paid
20804,20804,2023-12-28,765.8,credit_card,refunded
20805,20805,2023-08-27,1799.25,credit_card,paid
20806,20806,2024-06-12,434.5,cash,paid
20807,20807,2025-02-05,518.96,paypal,paid
20808,20808,2023-07-29,1100.34,credit_card,paid
20809,20809,2021-09-05,761.14,credit_card,paid
20810,20810,2024-01-14,427.38,paypal,paid
20811,20811,2024-11-13,548.83,credit_card,paid
20812,20812,2022-02-01,1432.13,paypal,paid
20813,20813,2023-05-22,904.93,credit_card,paid
20814,20814,2025-11-06,271.96,cash,paid
20815,20815,2023-10-29,430.15,paypal,paid
20816,20816,2023-10-20,2731.72,cash,paid
20817,20817,2022-04-15,996.61,cash,paid
20818,20818,2025-09-18,976.63,credit_card,paid
20819,20819,2022-06-04,285.27,credit_card,refunded
20820,20820,2023-08-04,4449.51,credit_card,paid
20821,20821,2023-06-11,367.67,credit_card,paid
20822,20822,2024-09-03,1213.02,paypal,paid
20823,20823,2025-09-10,1252.23,debit_card,paid
20824,20824,2023-05-07,1135.67,credit_card,paid
20825,20825,2021-01-08,456.03,cash,paid
20826,20826,2025-06-29,1057.93,paypal,paid
20827,20827,2021-09-13,1106.09,credit_card,paid
20828,20828,2023-03-25,2090.4,credit_card,paid
20829,20829,2025-06-12,525.27,debit_card,paid
20830,20830,2022-09-08,2773.16,cash,paid
20831,20831,2023-09-01,1032.41,credit_card,paid
20832,20832,2021-01-02,1567.83,credit_card,pending
20833,20833,2023-11-14,543.39,debit_card,paid
20834,20834,2021-01-01,1859.9,paypal,paid
20835,20835,2024-05-15,900.0,credit_card,paid
20836,20836,2025-03-10,1093.32,credit_card,refunded
20837,20837,2025-04-16,6854.32,cash,paid
20838,20838,2023-03-11,603.62,cash,paid
20839,20839,2024-11-16,204.84,credit_card,paid
20840,20840,2022-07-02,1395.23,cash,paid
20841,20841,2025-03-21,764.3,cash,paid
20842,20842,2023-08-21,218.62,paypal,paid
20843,20843,2024-03-13,409.77,paypal,paid
20844,20844,2023-04-29,248.22,debit_card,paid
20845,20845,2022-05-25,404.41,credit_card,paid
20846,20846,2022-05-27,400.16,cash,paid
20847,20847,2024-05-17,804.27,cash,paid
20848,20848,2021-03-04,657.55,cash,paid
20849,20849,2025-11-02,269.84,debit_card,paid
20850,20850,2021-02-06,1168.16,cash,paid
20851,20851,2021-02-22,317.46,credit_card,paid
20852,20852,2023-11-03,601.16,credit_card,paid
20853,20853,2024-04-13,305.04,paypal,paid
20854,20854,2024-09-30,634.67,paypal,paid
20855,20855,2022-07-03,1688.15,cash,refunded
20856,20856,2024-10-23,2746.0,cash,paid
20857,20857,2022-11-23,255.04,cash,paid
20858,20858,2022-11-21,242.13,debit_card,paid
20859,20859,2023-03-27,703.53,credit_card,paid
20860,20860,2022-07-23,1443.8,credit_card,paid
20861,20861,2022-10-11,135.93,debit_card,paid
20862,20862,2024-04-20,372.36,debit_card,refunded
20863,20863,2025-02-03,2167.44,cash,refunded
20864,20864,2023-12-10,434.49,credit_card,paid
20865,20865,2025-06-12,957.44,debit_card,paid
20866,20866,2022-01-22,489.68,cash,paid
20867,20867,2025-05-11,483.04,debit_card,paid
20868,20868,2025-11-12,282.52,cash,paid
20869,20869,2025-01-18,655.46,cash,paid
20870,20870,2024-03-25,943.04,paypal,paid
20871,20871,2025-07-21,713.65,paypal,paid
20872,20872,2024-12-25,349.9,paypal,paid
20873,20873,2024-06-07,898.49,debit_card,paid
20874,20874,2021-11-30,493.16,debit_card,paid
20875,20875,2021-08-30,347.09,credit_card,paid
20876,20876,2025-06-25,103.4,credit_card,paid
20877,20877,2021-08-04,579.15,debit_card,paid
20878,20878,2021-11-07,716.47,cash,paid
20879,20879,2023-10-26,884.08,credit_card,paid
20880,20880,2022-10-28,277.02,debit_card,paid
20881,20881,2023-05-06,553.6,cash,paid
20882,20882,2022-08-10,245.28,debit_card,paid
20883,20883,2021-02-26,240.67,credit_card,paid
20884,20884,2021-08-02,83.69,paypal,refunded
20885,20885,2025-10-23,301.7,debit_card,pending
20886,20886,2025-10-31,214.07,credit_card,paid
20887,20887,2021-09-26,475.86,paypal,paid
20888,20888,2021-10-27,809.4,paypal,paid
20889,20889,2021-03-18,706.62,paypal,paid
20890,20890,2023-08-21,1515.61,debit_card,paid
20891,20891,2022-04-26,420.47,credit_card,paid
20892,20892,2021-03-02,982.31,debit_card,paid
20893,20893,2023-12-15,2016.41,credit_card,paid
20894,20894,2025-05-01,435.48,credit_card,refunded
20895,20895,2025-05-28,698.85,cash,paid
20896,20896,2021-12-14,340.79,debit_card,paid
20897,20897,2021-11-25,78.83,debit_card,paid
20898,20898,2022-08-12,986.06,debit_card,paid
20899,20899,2023-04-25,5595.97,credit_card,paid
20900,20900,2024-05-27,938.58,paypal,paid
20901,20901,2021-06-22,1059.43,paypal,paid
20902,20902,2025-06-17,1248.54,cash,refunded
20903,20903,2025-01-22,757.36,cash,paid
20904,20904,2022-01-08,1600.6,debit_card,paid
20905,20905,2025-06-14,1188.95,credit_card,paid
20906,20906,2022-03-19,1650.52,paypal,paid
20907,20907,2023-02-13,653.15,debit_card,paid
20908,20908,2023-02-16,431.95,paypal,paid
20909,20909,2023-08-20,816.08,paypal,paid
20910,20910,2025-10-14,2270.78,credit_card,paid
20911,20911,2021-03-05,1438.34,cash,paid
20912,20912,2022-05-05,793.92,credit_card,paid
20913,20913,2023-12-29,197.61,debit_card,paid
20914,20914,2022-01-30,602.0,cash,paid
20915,20915,2024-11-15,295.43,debit_card,paid
20916,20916,2023-05-30,784.2,credit_card,paid
20917,20917,2023-09-11,1474.49,debit_card,paid
20918,20918,2022-08-25,560.5,cash,paid
20919,20919,2023-09-10,226.74,credit_card,paid
20920,20920,2021-03-26,650.72,debit_card,paid
20921,20921,2021-03-18,754.21,credit_card,paid
20922,20922,2021-04-22,438.47,debit_card,paid
20923,20923,2021-01-01,696.8,credit_card,paid
20924,20924,2023-04-26,1421.97,paypal,paid
20925,20925,2023-01-19,891.29,paypal,paid
20926,20926,2023-02-20,505.66,cash,paid
20927,20927,2025-10-17,735.73,cash,paid
20928,20928,2023-10-23,613.51,cash,paid
20929,20929,2023-02-21,1923.96,debit_card,paid
20930,20930,2024-07-01,84.19,debit_card,paid
20931,20931,2025-07-13,561.28,credit_card,paid
20932,20932,2022-01-18,1102.59,paypal,paid
20933,20933,2022-04-16,359.89,credit_card,paid
20934,20934,2023-04-18,428.81,cash,paid
20935,20935,2024-01-11,624.04,cash,paid
20936,20936,2025-09-09,541.98,credit_card,paid
20937,20937,2022-12-17,241.12,paypal,pending
20938,20938,2021-12-31,751.69,paypal,refunded
20939,20939,2022-03-01,1365.6,debit_card,paid
20940,20940,2021-01-01,643.76,debit_card,paid
20941,20941,2025-11-28,1680.63,credit_card,paid
20942,20942,2025-01-15,1128.32,cash,paid
20943,20943,2022-05-29,1278.13,cash,paid
20944,20944,2021-01-04,2133.76,credit_card,paid
20945,20945,2024-08-30,559.36,credit_card,paid
20946,20946,2023-05-03,329.19,cash,paid
20947,20947,2021-01-27,953.35,debit_card,refunded
20948,20948,2023-07-10,1070.83,debit_card,paid
20949,20949,2023-09-11,798.7,cash,refunded
20950,20950,2022-12-06,446.89,credit_card,paid
20951,20951,2022-09-02,724.85,cash,paid
20952,20952,2023-07-10,1167.51,credit_card,paid
20953,20953,2022-10-06,337.69,debit_card,paid
20954,20954,2021-06-11,538.75,debit_card,paid
20955,20955,2021-06-14,397.06,cash,paid
20956,20956,2024-02-04,775.92,debit_card,paid
20957,20957,2023-03-13,1209.84,debit_card,paid
20958,20958,2023-12-24,821.81,debit_card,paid
20959,20959,2024-12-15,1604.16,credit_card,paid
20960,20960,2023-08-24,383.29,debit_card,paid
20961,20961,2021-02-26,241.13,debit_card,refunded
20962,20962,2024-08-28,1268.16,credit_card,paid
20963,20963,2021-01-04,1415.67,debit_card,paid
20964,20964,2021-07-19,1512.11,paypal,paid
20965,20965,2025-10-28,700.63,debit_card,pending
20966,20966,2021-09-09,368.54,cash,paid
20967,20967,2024-02-23,292.0,credit_card,paid
20968,20968,2025-08-26,253.98,paypal,paid
20969,20969,2025-01-26,1350.57,debit_card,refunded
20970,20970,2022-02-28,367.55,cash,paid
20971,20971,2022-12-27,227.92,debit_card,paid
20972,20972,2023-10-02,1562.59,paypal,paid
20973,20973,2025-05-31,4750.35,debit_card,pending
20974,20974,2024-03-19,167.81,cash,paid
20975,20975,2021-05-15,632.57,credit_card,paid
20976,20976,2025-01-27,749.76,debit_card,paid
20977,20977,2025-08-25,400.73,credit_card,paid
20978,20978,2025-03-05,387.49,paypal,paid
20979,20979,2021-11-08,748.32,paypal,refunded
20980,20980,2021-07-20,670.17,paypal,refunded
20981,20981,2023-05-01,225.3,credit_card,pending
20982,20982,2021-05-28,1424.45,credit_card,paid
20983,20983,2025-03-06,824.32,cash,paid
20984,20984,2023-01-11,143.3,cash,paid
20985,20985,2021-07-21,736.48,cash,paid
20986,20986,2022-01-09,233.46,debit_card,paid
20987,20987,2021-11-07,523.48,debit_card,paid
20988,20988,2021-08-28,1189.62,credit_card,pending
20989,20989,2023-03-28,1161.49,cash,paid
20990,20990,2025-11-02,455.34,cash,paid
20991,20991,2023-06-26,442.12,paypal,paid
20992,20992,2022-08-14,839.45,cash,paid
20993,20993,2024-11-08,1827.49,cash,paid
20994,20994,2025-02-21,959.52,credit_card,paid
20995,20995,2022-11-10,518.92,credit_card,paid
20996,20996,2025-05-03,649.03,debit_card,paid
20997,20997,2022-07-10,1032.49,paypal,paid
20998,20998,2021-06-12,403.03,paypal,paid
20999,20999,2022-09-30,238.49,paypal,paid
21000,21000,2021-02-09,471.47,credit_card,paid
21001,21001,2022-04-26,193.91,credit_card,paid
21002,21002,2025-07-23,3475.21,paypal,paid
21003,21003,2021-03-26,1520.12,debit_card,paid
21004,21004,2021-04-03,707.84,paypal,refunded
21005,21005,2022-12-20,606.26,cash,paid
21006,21006,2023-01-25,787.03,credit_card,paid
21007,21007,2024-12-31,1771.36,paypal,paid
21008,21008,2024-03-07,331.83,credit_card,paid
21009,21009,2024-12-29,212.52,debit_card,paid
21010,21010,2025-09-26,949.62,credit_card,paid
21011,21011,2024-01-25,940.73,cash,refunded
21012,21012,2023-05-18,266.43,debit_card,paid
21013,21013,2022-05-23,181.4,cash,paid
21014,21014,2021-07-17,453.53,credit_card,paid
21015,21015,2022-04-10,1300.36,paypal,paid
21016,21016,2023-01-20,5424.78,cash,paid
21017,21017,2021-03-19,573.75,credit_card,paid
21018,21018,2025-02-10,325.01,credit_card,paid
21019,21019,2024-01-19,4136.92,credit_card,paid
21020,21020,2021-07-17,1106.41,credit_card,paid
21021,21021,2024-11-24,270.54,credit_card,paid
21022,21022,2024-07-15,2506.77,credit_card,paid
21023,21023,2025-11-17,113.09,debit_card,pending
21024,21024,2024-08-14,1067.44,credit_card,paid
21025,21025,2023-05-09,618.38,credit_card,paid
21026,21026,2024-10-12,756.91,credit_card,paid
21027,21027,2023-05-07,172.45,cash,refunded
21028,21028,2023-01-24,677.15,credit_card,paid
21029,21029,2025-10-31,683.49,debit_card,paid
21030,21030,2022-06-03,505.52,credit_card,paid
21031,21031,2023-04-09,419.02,cash,paid
21032,21032,2024-07-19,3498.26,credit_card,paid
21033,21033,2023-05-22,459.94,cash,paid
21034,21034,2023-05-09,143.36,cash,paid
21035,21035,2024-11-24,552.6,credit_card,paid
21036,21036,2021-02-05,2930.05,cash,paid
21037,21037,2022-11-10,493.8,paypal,pending
21038,21038,2021-11-07,1260.4,cash,paid
21039,21039,2022-03-18,220.07,paypal,paid
21040,21040,2025-04-16,367.09,paypal,paid
21041,21041,2021-01-06,440.97,debit_card,paid
21042,21042,2021-09-14,851.32,credit_card,paid
21043,21043,2025-04-22,2174.0,debit_card,refunded
21044,21044,2023-04-26,532.3,paypal,paid
21045,21045,2023-10-30,1422.47,cash,pending
21046,21046,2022-06-26,474.31,debit_card,paid
21047,21047,2024-06-22,1448.22,cash,paid
21048,21048,2022-05-28,855.14,credit_card,paid
21049,21049,2023-04-23,168.14,debit_card,paid
21050,21050,2023-03-31,1176.55,debit_card,paid
21051,21051,2024-07-08,352.25,credit_card,paid
21052,21052,2023-05-04,1137.2,cash,paid
21053,21053,2022-08-12,1061.66,paypal,paid
21054,21054,2025-03-31,389.35,credit_card,paid
21055,21055,2025-04-28,875.11,debit_card,paid
21056,21056,2023-05-07,604.41,paypal,paid
21057,21057,2024-10-18,453.4,paypal,pending
21058,21058,2024-08-28,448.55,debit_card,pending
21059,21059,2025-06-23,473.32,debit_card,paid
21060,21060,2022-09-17,470.63,debit_card,paid
21061,21061,2022-11-17,610.08,credit_card,paid
21062,21062,2024-04-14,1457.38,debit_card,paid
21063,21063,2022-03-30,370.85,paypal,paid
21064,21064,2023-05-27,230.5,debit_card,paid
21065,21065,2021-07-16,504.99,cash,paid
21066,21066,2022-07-23,717.92,debit_card,paid
21067,21067,2024-05-22,1016.13,debit_card,paid
21068,21068,2025-03-27,330.7,paypal,paid
21069,21069,2021-08-22,377.12,debit_card,pending
21070,21070,2025-08-19,557.53,debit_card,paid
21071,21071,2022-03-18,1644.96,cash,paid
21072,21072,2022-02-02,925.2,cash,paid
21073,21073,2022-08-14,622.33,cash,pending
21074,21074,2025-03-15,480.09,credit_card,refunded
21075,21075,2021-07-16,1029.26,debit_card,refunded
21076,21076,2023-04-27,1152.16,credit_card,paid
21077,21077,2023-03-02,695.32,credit_card,pending
21078,21078,2024-12-03,462.33,debit_card,paid
21079,21079,2024-12-03,871.42,debit_card,refunded
21080,21080,2021-05-31,3730.84,debit_card,paid
21081,21081,2021-06-25,156.44,credit_card,paid
21082,21082,2025-08-06,1439.81,cash,paid
21083,21083,2023-10-18,167.02,debit_card,paid
21084,21084,2021-01-01,285.3,credit_card,paid
21085,21085,2025-12-11,1079.24,debit_card,paid
21086,21086,2021-01-04,584.22,paypal,pending
21087,21087,2022-12-31,1977.02,debit_card,paid
21088,21088,2025-05-14,625.56,cash,paid
21089,21089,2021-06-26,150.57,cash,refunded
21090,21090,2021-02-10,315.49,paypal,pending
21091,21091,2021-08-25,793.28,paypal,paid
21092,21092,2024-01-13,463.0,cash,paid
21093,21093,2022-08-01,1862.7,credit_card,paid
21094,21094,2024-04-03,781.22,cash,refunded
21095,21095,2025-10-01,2324.98,credit_card,paid
21096,21096,2024-09-20,2635.15,cash,paid
21097,21097,2023-10-11,892.69,paypal,paid
21098,21098,2021-06-24,1139.63,paypal,paid
21099,21099,2025-04-30,130.56,debit_card,paid
21100,21100,2025-10-29,413.41,cash,paid
21101,21101,2022-03-02,610.9,credit_card,paid
21102,21102,2024-02-23,721.82,cash,paid
21103,21103,2021-07-07,1038.84,cash,paid
21104,21104,2022-03-07,1638.87,paypal,paid
21105,21105,2021-05-11,328.93,cash,paid
21106,21106,2024-01-13,570.36,debit_card,paid
21107,21107,2021-05-04,1008.95,cash,paid
21108,21108,2025-04-26,416.01,credit_card,paid
21109,21109,2022-07-14,818.75,credit_card,paid
21110,21110,2025-11-26,1171.71,debit_card,pending
21111,21111,2023-11-03,157.67,credit_card,paid
21112,21112,2024-02-04,947.38,credit_card,paid
21113,21113,2022-09-29,1081.81,debit_card,paid
