review_id,booking_id,guest_id,rating,review_date,comment
9840,72,2682,2,2022-04-19,"Great stay, would come back again."
9841,36735,250,4,2025-06-24,Loved the location and amenities.
9842,24301,7947,5,2025-06-25,Bed was uncomfortable but view was great.
9843,757,8919,4,2024-10-28,Room smelled a bit musty.
9844,19966,7926,4,2021-05-10,"Great stay, would come back again."
9845,52500,4116,5,2025-03-16,Bed was uncomfortable but view was great.
9846,6832,591,4,2022-06-26,Check-in took too long.
9847,8354,5829,4,2022-02-09,Perfect for a weekend getaway.
9848,16670,2069,5,2022-08-12,Check-in took too long.
9849,50170,9824,4,2025-08-09,Room smelled a bit musty.
9850,22860,2525,1,2022-09-15,"Average experience, nothing special."
9851,8454,6558,2,2022-07-02,Room smelled a bit musty.
9852,14662,4910,5,2025-02-11,Check-in took too long.
9853,8691,9340,2,2023-05-08,"Average experience, nothing special."
9854,9282,8110,4,2025-01-06,Room smelled a bit musty.
9855,46029,4250,5,2025-04-08,Bed was uncomfortable but view was great.
9856,37441,4331,4,2023-10-14,Loved the location and amenities.
9857,6083,4935,5,2024-01-21,Check-in took too long.
9858,27623,5845,5,2021-09-09,Perfect for a weekend getaway.
9859,6503,2243,1,2023-04-05,"Would not recommend, poor housekeeping."
9860,50885,625,2,2023-03-05,"Would not recommend, poor housekeeping."
9861,18890,9869,5,2025-11-09,"Average experience, nothing special."
9862,46906,6390,5,2024-03-01,"Great stay, would come back again."
9863,7570,9192,4,2023-06-17,Perfect for a weekend getaway.
9864,32859,6097,4,2022-03-08,"Great stay, would come back again."
9865,14239,4046,2,2022-12-07,Excellent service from the front desk.
9866,4186,9783,2,2022-11-26,"Average experience, nothing special."
9867,14423,7300,4,2025-05-30,Perfect for a weekend getaway.
9868,42213,5270,5,2021-01-25,"Would not recommend, poor housekeeping."
9869,28186,5159,4,2023-11-04,Room was clean and staff were friendly.
9870,32008,415,5,2023-11-23,"Great stay, would come back again."
9871,3097,1317,5,2025-09-04,"Great stay, would come back again."
9872,20483,1306,4,2024-07-15,"Great stay, would come back again."
9873,34219,5455,4,2024-07-18,"Average experience, nothing special."
9874,20494,2044,4,2025-09-09,Room smelled a bit musty.
9875,50558,5012,4,2024-01-25,Perfect for a weekend getaway.
9876,35934,5585,4,2022-04-03,"Would not recommend, poor housekeeping."
9877,22071,381,4,2023-10-20,"Great stay, would come back again."
9878,36048,7728,4,2026-01-01,"Would not recommend, poor housekeeping."
9879,54376,9310,3,2021-02-06,Loved the location and amenities.
9880,28358,7342,4,2022-04-23,Check-in took too long.
9881,17301,7650,4,2023-03-13,Loved the location and amenities.
9882,49737,5334,2,2021-06-21,Room was clean and staff were friendly.
9883,40101,9378,3,2022-07-10,Bed was uncomfortable but view was great.
9884,39873,8510,2,2025-08-21,Perfect for a weekend getaway.
9885,41083,7337,4,2021-06-13,"Would not recommend, poor housekeeping."
9886,4751,1946,2,2021-01-20,Room was clean and staff were friendly.
9887,1050,2899,5,2022-04-06,"Average experience, nothing special."
9888,32615,6084,1,2023-07-12,Perfect for a weekend getaway.
9889,11973,2017,2,2022-05-02,"Great stay, would come back again."
9890,6520,8447,5,2025-01-21,Perfect for a weekend getaway.
9891,54225,3213,3,2021-11-19,Perfect for a weekend getaway.
9892,37708,2188,4,2025-06-26,Perfect for a weekend getaway.
9893,32015,3792,5,2021-01-18,"Great stay, would come back again."
9894,45481,4827,4,2025-02-27,Check-in took too long.
9895,29575,1521,3,2023-06-09,Check-in took too long.
9896,49581,5367,3,2022-02-04,Perfect for a weekend getaway.
9897,2466,2079,1,2025-08-01,Loved the location and amenities.
9898,37630,7405,5,2024-07-26,"Would not recommend, poor housekeeping."
9899,39608,8026,3,2025-12-10,Perfect for a weekend getaway.
9900,39372,2902,4,2021-04-23,Room was clean and staff were friendly.
9901,11645,721,5,2023-09-15,Room smelled a bit musty.
9902,48604,3715,4,2022-06-09,"Would not recommend, poor housekeeping."
9903,47105,4985,5,2024-11-12,Room was clean and staff were friendly.
9904,4900,9592,5,2023-05-16,"Would not recommend, poor housekeeping."
9905,3728,3030,3,2022-06-09,Loved the location and amenities.
9906,24134,3913,5,2024-06-20,Perfect for a weekend getaway.
9907,10846,4804,5,2022-02-16,"Would not recommend, poor housekeeping."
9908,10294,6331,5,2024-10-09,"Great stay, would come back again."
9909,26744,1849,2,2024-02-01,Room smelled a bit musty.
9910,32701,3669,5,2022-06-08,Loved the location and amenities.
9911,34996,8933,5,2025-12-16,Check-in took too long.
9912,16427,612,4,2024-04-18,Loved the location and amenities.
9913,20696,6534,4,2022-12-18,Room smelled a bit musty.
9914,15139,6413,5,2023-12-05,"Average experience, nothing special."
9915,27612,9733,5,2024-10-21,"Would not recommend, poor housekeeping."
9916,22582,8987,3,2025-01-25,Excellent service from the front desk.
9917,2887,640,4,2025-11-23,"Average experience, nothing special."
9918,37428,2853,5,2022-09-20,Bed was uncomfortable but view was great.
9919,39345,6492,3,2023-12-16,"Would not recommend, poor housekeeping."
9920,35476,3309,4,2025-07-09,Check-in took too long.
9921,36415,9028,5,2023-03-22,Excellent service from the front desk.
9922,54909,5263,5,2021-06-08,Bed was uncomfortable but view was great.
9923,12494,96,3,2022-12-21,Loved the location and amenities.
9924,8982,4102,3,2021-06-23,Excellent service from the front desk.
9925,4204,3744,4,2021-12-15,"Great stay, would come back again."
9926,52343,92,5,2021-06-26,Room smelled a bit musty.
9927,53723,1857,5,2025-06-30,Perfect for a weekend getaway.
9928,51700,303,5,2025-04-07,Room smelled a bit musty.
9929,694,1252,2,2021-07-27,Bed was uncomfortable but view was great.
9930,53669,2948,5,2022-03-02,Room was clean and staff were friendly.
9931,37292,7238,4,2023-05-19,Excellent service from the front desk.
9932,12950,6322,4,2021-05-01,Loved the location and amenities.
9933,17197,8184,5,2021-06-05,"Average experience, nothing special."
9934,27079,8192,5,2023-02-15,Room smelled a bit musty.
9935,19187,7399,3,2021-08-31,Loved the location and amenities.
9936,23151,7919,2,2024-08-24,Perfect for a weekend getaway.
9937,20344,7685,1,2023-05-17,Check-in took too long.
9938,38970,2514,3,2025-11-05,Room smelled a bit musty.
9939,39938,1101,3,2021-07-14,Loved the location and amenities.
9940,14211,1607,4,2024-07-14,"Average experience, nothing special."
9941,8087,3994,3,2024-09-16,Check-in took too long.
9942,31116,3587,3,2025-08-04,Perfect for a weekend getaway.
9943,23083,3344,4,2022-10-11,Perfect for a weekend getaway.
9944,50395,6525,4,2023-06-16,Check-in took too long.
9945,30488,9183,3,2025-05-03,Room was clean and staff were friendly.
9946,6278,6096,4,2021-03-18,"Great stay, would come back again."
9947,35914,1706,4,2024-12-25,Room smelled a bit musty.
9948,52389,3788,4,2024-03-13,"Average experience, nothing special."
9949,25654,9572,5,2025-01-05,Room smelled a bit musty.
9950,11987,4690,5,2024-05-06,Check-in took too long.
9951,23495,8978,3,2023-09-30,Room was clean and staff were friendly.
9952,13422,5544,5,2023-06-30,"Average experience, nothing special."
9953,33720,8010,3,2024-04-01,Excellent service from the front desk.
9954,19173,5657,4,2023-08-21,Bed was uncomfortable but view was great.
9955,36412,3407,4,2021-05-28,"Great stay, would come back again."
9956,36552,6858,5,2025-12-05,Room smelled a bit musty.
9957,5786,5016,4,2025-08-28,Bed was uncomfortable but view was great.
9958,45382,1468,4,2022-10-19,"Average experience, nothing special."
9959,16041,3630,4,2022-09-21,Bed was uncomfortable but view was great.
9960,24144,5154,3,2024-06-19,"Great stay, would come back again."
9961,53344,5525,4,2025-11-02,Loved the location and amenities.
9962,48831,5967,4,2023-07-21,"Average experience, nothing special."
9963,10802,2242,5,2022-06-30,"Average experience, nothing special."
9964,12453,7244,4,2023-09-05,"Great stay, would come back again."
9965,58,5291,4,2024-07-24,Bed was uncomfortable but view was great.
9966,48105,485,5,2024-12-14,Bed was uncomfortable but view was great.
9967,41005,4840,5,2023-09-26,"Average experience, nothing special."
9968,4411,4370,5,2025-09-11,"Would not recommend, poor housekeeping."
9969,27886,8380,4,2023-11-23,"Great stay, would come back again."
9970,38538,6646,3,2022-10-11,Room smelled a bit musty.
9971,48257,5655,4,2022-06-05,Room smelled a bit musty.
9972,45394,2576,4,2021-07-19,"Great stay, would come back again."
9973,4127,6505,3,2021-11-03,"Average experience, nothing special."
9974,36585,176,5,2024-10-02,Bed was uncomfortable but view was great.
9975,29243,6140,3,2021-12-16,Bed was uncomfortable but view was great.
9976,29450,666,4,2022-03-04,Room was clean and staff were friendly.
9977,30246,7408,4,2022-07-08,Bed was uncomfortable but view was great.
9978,34567,4553,3,2021-09-23,Room was clean and staff were friendly.
9979,1622,7866,4,2021-09-04,Room smelled a bit musty.
9980,20822,5878,4,2024-10-18,"Would not recommend, poor housekeeping."
9981,18246,5568,2,2022-08-14,Room smelled a bit musty.
9982,11194,7849,3,2021-12-15,Loved the location and amenities.
9983,34631,355,5,2021-12-25,"Great stay, would come back again."
9984,42560,3580,4,2023-08-21,"Average experience, nothing special."
9985,40977,9000,5,2021-10-22,Room smelled a bit musty.
9986,39995,7550,4,2025-06-02,Room smelled a bit musty.
9987,38486,1718,2,2022-06-13,"Great stay, would come back again."
9988,47010,9685,2,2022-05-13,Room was clean and staff were friendly.
9989,9451,7834,5,2025-06-30,"Would not recommend, poor housekeeping."
9990,16879,2638,3,2025-08-10,Bed was uncomfortable but view was great.
9991,39591,3742,4,2022-11-02,Room was clean and staff were friendly.
9992,22870,315,4,2025-10-15,Perfect for a weekend getaway.
9993,20915,1417,4,2025-01-15,Perfect for a weekend getaway.
9994,2493,6982,4,2024-03-17,Room smelled a bit musty.
9995,2225,3647,4,2022-05-04,"Would not recommend, poor housekeeping."
9996,17773,6350,5,2024-05-06,Check-in took too long.
9997,43471,5467,5,2024-04-07,"Average experience, nothing special."
9998,34012,9789,3,2021-10-31,Room smelled a bit musty.
9999,43842,5579,4,2021-10-09,Loved the location and amenities.
10000,23315,7285,2,2024-03-07,"Great stay, would come back again."
10001,10309,1528,4,2023-06-28,"Would not recommend, poor housekeeping."
10002,23382,6613,5,2021-07-18,Loved the location and amenities.
10003,25097,6956,4,2023-06-16,Loved the location and amenities.
10004,44814,6369,5,2021-06-27,Room smelled a bit musty.
10005,38587,5522,4,2025-01-20,Room smelled a bit musty.
10006,53203,9879,4,2022-03-19,Loved the location and amenities.
10007,51471,462,3,2023-02-27,Check-in took too long.
10008,26324,2593,1,2024-11-19,Excellent service from the front desk.
10009,5792,4038,3,2022-11-14,"Would not recommend, poor housekeeping."
10010,393,5637,5,2022-10-13,Check-in took too long.
10011,37438,4574,4,2024-06-12,Room smelled a bit musty.
10012,1739,9044,4,2023-09-28,Room was clean and staff were friendly.
10013,4257,5314,5,2024-04-03,"Would not recommend, poor housekeeping."
10014,54134,4021,4,2025-08-03,Excellent service from the front desk.
10015,22873,4843,5,2023-03-12,Excellent service from the front desk.
10016,28361,6864,5,2023-05-01,"Great stay, would come back again."
10017,47361,6071,5,2023-04-09,Excellent service from the front desk.
10018,15548,169,4,2024-11-09,Perfect for a weekend getaway.
10019,53242,7332,4,2025-12-20,Check-in took too long.
10020,4770,7735,5,2025-02-16,Bed was uncomfortable but view was great.
10021,23184,656,4,2025-08-05,Room was clean and staff were friendly.
10022,44195,7069,4,2023-10-26,Excellent service from the front desk.
10023,40225,1636,2,2023-04-04,Perfect for a weekend getaway.
10024,3577,6277,5,2025-07-29,Room was clean and staff were friendly.
10025,6345,1521,5,2024-11-15,Excellent service from the front desk.
10026,23599,8719,3,2024-05-10,"Would not recommend, poor housekeeping."
10027,11362,5002,4,2022-02-18,"Would not recommend, poor housekeeping."
10028,24016,2423,5,2024-05-11,Perfect for a weekend getaway.
10029,17045,2641,5,2021-11-15,Excellent service from the front desk.
10030,37601,87,4,2023-01-15,Perfect for a weekend getaway.
10031,4572,9454,5,2023-08-08,Check-in took too long.
10032,8330,8328,4,2023-09-05,Room smelled a bit musty.
10033,19517,6678,2,2025-08-15,"Would not recommend, poor housekeeping."
10034,46544,4264,3,2022-01-06,Check-in took too long.
10035,46002,8996,5,2021-01-29,Check-in took too long.
10036,4382,4263,5,2021-05-04,Room was clean and staff were friendly.
10037,45307,5343,2,2022-03-02,Perfect for a weekend getaway.
10038,49727,8152,4,2021-04-04,"Would not recommend, poor housekeeping."
10039,13294,2211,4,2021-06-23,Check-in took too long.
10040,46130,946,2,2023-03-27,"Average experience, nothing special."
10041,48551,9886,4,2023-10-27,"Average experience, nothing special."
10042,7221,7621,3,2025-06-16,Room was clean and staff were friendly.
10043,36078,7133,4,2024-11-06,"Would not recommend, poor housekeeping."
10044,5202,1790,5,2022-04-27,Room smelled a bit musty.
10045,31209,4096,4,2025-11-08,Excellent service from the front desk.
10046,12367,5336,4,2025-07-02,"Would not recommend, poor housekeeping."
10047,13692,8625,4,2021-04-10,Bed was uncomfortable but view was great.
10048,50479,2644,4,2025-07-03,"Would not recommend, poor housekeeping."
10049,20648,7050,2,2022-10-10,Excellent service from the front desk.
10050,53357,4327,4,2025-04-15,"Average experience, nothing special."
10051,38949,7605,5,2021-03-21,"Great stay, would come back again."
10052,5540,4652,2,2023-03-04,"Great stay, would come back again."
10053,9975,7867,5,2022-01-21,Room smelled a bit musty.
10054,35283,4609,4,2024-08-18,Excellent service from the front desk.
10055,41001,4180,2,2023-02-01,"Would not recommend, poor housekeeping."
10056,24669,5999,3,2024-12-29,Check-in took too long.
10057,27814,1979,5,2024-10-13,Bed was uncomfortable but view was great.
10058,48448,4339,4,2024-01-06,Bed was uncomfortable but view was great.
10059,18104,1369,4,2021-08-29,Room was clean and staff were friendly.
10060,38534,5897,5,2021-05-22,"Great stay, would come back again."
10061,3965,5899,3,2024-01-18,"Average experience, nothing special."
10062,20183,2335,5,2024-03-22,Check-in took too long.
10063,8669,7743,3,2025-02-13,Bed was uncomfortable but view was great.
10064,33133,6632,1,2022-12-07,Room was clean and staff were friendly.
10065,15899,8331,5,2021-12-02,Excellent service from the front desk.
10066,10224,4335,2,2023-04-27,Room was clean and staff were friendly.
10067,32507,7423,5,2021-07-31,Room smelled a bit musty.
10068,16784,1657,5,2022-09-15,Bed was uncomfortable but view was great.
10069,53143,6018,2,2021-05-09,"Great stay, would come back again."
10070,49963,5344,5,2024-12-26,"Great stay, would come back again."
10071,10756,9378,3,2023-11-05,Check-in took too long.
10072,35132,6535,5,2021-04-21,"Would not recommend, poor housekeeping."
10073,30461,4694,4,2023-01-23,Loved the location and amenities.
10074,2721,5270,4,2025-10-22,Room was clean and staff were friendly.
10075,30649,3901,4,2024-12-24,"Average experience, nothing special."
10076,2004,5683,5,2022-05-13,"Would not recommend, poor housekeeping."
10077,32318,3216,4,2023-07-11,Perfect for a weekend getaway.
10078,42537,3106,1,2023-01-23,Loved the location and amenities.
10079,32567,4058,5,2021-04-22,Excellent service from the front desk.
10080,52655,7560,5,2024-08-21,Room smelled a bit musty.
10081,20485,2618,5,2023-11-12,Loved the location and amenities.
10082,14207,7621,5,2024-07-29,Loved the location and amenities.
10083,4032,3642,4,2021-10-12,"Average experience, nothing special."
10084,9876,2245,4,2024-11-11,Bed was uncomfortable but view was great.
10085,51798,639,4,2023-10-19,Perfect for a weekend getaway.
10086,13255,2943,4,2021-02-15,Check-in took too long.
10087,20159,2387,2,2021-08-06,"Average experience, nothing special."
10088,43994,7722,5,2023-08-23,"Average experience, nothing special."
10089,32965,3671,4,2024-01-13,Room was clean and staff were friendly.
10090,16660,6116,5,2021-08-11,Check-in took too long.
10091,36265,4103,5,2022-01-03,Perfect for a weekend getaway.
10092,53668,8999,5,2024-05-29,Check-in took too long.
10093,2470,1690,3,2024-06-11,"Great stay, would come back again."
10094,15509,836,4,2023-01-19,Room was clean and staff were friendly.
10095,54881,1825,1,2025-04-22,Room was clean and staff were friendly.
10096,17405,469,5,2025-07-08,Excellent service from the front desk.
10097,17429,506,4,2021-10-07,Check-in took too long.
10098,3077,5749,5,2022-03-09,Excellent service from the front desk.
10099,49053,1543,2,2025-07-29,Excellent service from the front desk.
10100,21520,4646,5,2025-07-02,"Average experience, nothing special."
10101,19530,2659,4,2024-08-22,Excellent service from the front desk.
10102,43898,39,5,2023-12-14,Loved the location and amenities.
10103,34301,3204,4,2021-08-12,Loved the location and amenities.
10104,17531,6523,5,2023-11-29,Check-in took too long.
10105,21209,1225,4,2023-10-05,Excellent service from the front desk.
10106,40125,7561,4,2022-03-06,Perfect for a weekend getaway.
10107,38175,1350,4,2025-03-06,Room was clean and staff were friendly.
10108,50534,706,1,2021-11-18,"Average experience, nothing special."
10109,36026,9059,4,2025-01-12,"Great stay, would come back again."
10110,54765,7527,5,2024-09-26,"Would not recommend, poor housekeeping."
10111,11237,5205,1,2023-06-10,Check-in took too long.
10112,18159,4465,3,2024-11-27,Perfect for a weekend getaway.
10113,34399,1790,4,2022-04-16,Excellent service from the front desk.
10114,35649,7080,4,2025-01-27,"Average experience, nothing special."
10115,31495,461,3,2021-10-06,"Average experience, nothing special."
10116,2490,9057,4,2025-09-11,"Would not recommend, poor housekeeping."
10117,48701,2212,3,2021-04-05,"Would not recommend, poor housekeeping."
10118,43391,1898,4,2025-08-17,Check-in took too long.
10119,39894,5375,4,2025-08-19,Perfect for a weekend getaway.
10120,27423,9286,2,2021-11-15,Bed was uncomfortable but view was great.
10121,51052,239,3,2023-01-21,Check-in took too long.
10122,29487,3637,5,2023-11-05,"Average experience, nothing special."
10123,21298,5149,2,2022-07-22,Perfect for a weekend getaway.
10124,19227,2096,5,2023-08-30,Perfect for a weekend getaway.
10125,54924,3688,3,2023-01-02,Loved the location and amenities.
10126,14680,4329,2,2025-11-24,"Average experience, nothing special."
10127,37317,3515,4,2021-10-20,Room smelled a bit musty.
10128,7482,3055,5,2022-09-30,Room smelled a bit musty.
10129,23886,8578,5,2024-04-19,"Average experience, nothing special."
10130,8124,6533,5,2021-03-17,"Average experience, nothing special."
10131,10168,8577,3,2021-11-18,Loved the location and amenities.
10132,5496,6341,3,2022-09-25,Room smelled a bit musty.
10133,34543,2648,3,2021-08-12,Perfect for a weekend getaway.
10134,22810,1022,5,2021-11-15,"Would not recommend, poor housekeeping."
10135,33577,6721,2,2025-09-05,Room smelled a bit musty.
10136,40383,7007,4,2022-08-09,"Average experience, nothing special."
10137,47682,1463,4,2023-08-21,Perfect for a weekend getaway.
10138,31608,9843,3,2023-09-24,"Would not recommend, poor housekeeping."
10139,31739,8208,5,2024-07-08,"Great stay, would come back again."
10140,7904,337,5,2023-04-04,Bed was uncomfortable but view was great.
10141,35523,5105,5,2025-10-06,"Average experience, nothing special."
10142,6986,3351,4,2022-11-05,"Would not recommend, poor housekeeping."
10143,24552,4224,3,2023-08-12,"Great stay, would come back again."
10144,22878,6293,2,2025-09-30,Check-in took too long.
10145,51163,405,4,2023-11-01,Check-in took too long.
10146,43805,160,4,2022-03-04,Room was clean and staff were friendly.
10147,2276,606,5,2024-05-14,Room was clean and staff were friendly.
10148,29547,9008,5,2022-11-16,Excellent service from the front desk.
10149,35767,906,5,2025-02-09,Loved the location and amenities.
10150,9775,3822,4,2024-03-16,Room smelled a bit musty.
10151,43186,9794,5,2025-01-08,Check-in took too long.
10152,42813,1743,4,2024-05-03,Room smelled a bit musty.
10153,7560,7384,1,2021-06-06,"Great stay, would come back again."
10154,50715,6327,5,2023-11-28,"Great stay, would come back again."
10155,10411,8285,5,2024-05-02,Room was clean and staff were friendly.
10156,35765,6182,4,2024-02-19,"Great stay, would come back again."
10157,50907,982,5,2024-01-29,Check-in took too long.
10158,20527,2441,4,2022-10-08,"Great stay, would come back again."
10159,37530,6857,5,2024-06-17,Room smelled a bit musty.
10160,10753,4168,5,2024-08-29,Check-in took too long.
10161,297,106,4,2023-12-06,Room was clean and staff were friendly.
10162,35945,1548,3,2024-12-11,"Great stay, would come back again."
10163,13991,8505,3,2023-05-18,Excellent service from the front desk.
10164,7731,6083,5,2023-09-18,"Great stay, would come back again."
10165,5925,435,4,2021-11-08,Check-in took too long.
10166,24644,859,3,2023-03-17,"Great stay, would come back again."
10167,6573,7274,4,2021-08-17,Room was clean and staff were friendly.
10168,37032,4872,5,2021-05-08,Excellent service from the front desk.
10169,2549,8012,2,2025-12-28,Bed was uncomfortable but view was great.
10170,13191,1082,5,2022-04-13,Room smelled a bit musty.
10171,10883,3657,4,2021-09-17,Loved the location and amenities.
10172,9872,313,5,2022-09-24,"Great stay, would come back again."
10173,53864,6,3,2024-10-15,Check-in took too long.
10174,191,524,3,2021-07-09,Perfect for a weekend getaway.
10175,25182,9343,4,2022-05-01,Perfect for a weekend getaway.
10176,5288,1587,4,2023-10-17,Bed was uncomfortable but view was great.
10177,22370,7842,4,2021-08-17,Excellent service from the front desk.
10178,44399,3690,1,2023-04-04,Bed was uncomfortable but view was great.
10179,5484,8798,5,2022-11-17,Perfect for a weekend getaway.
10180,13621,9501,5,2025-06-08,Check-in took too long.
10181,25868,8719,4,2024-08-20,Bed was uncomfortable but view was great.
10182,39353,6686,5,2023-02-10,Loved the location and amenities.
10183,34910,3850,5,2023-02-10,Excellent service from the front desk.
10184,34456,2381,3,2021-11-16,"Average experience, nothing special."
10185,43510,2563,3,2021-06-13,Bed was uncomfortable but view was great.
10186,12538,4981,4,2023-06-10,"Average experience, nothing special."
10187,15835,3652,4,2023-07-24,"Would not recommend, poor housekeeping."
10188,15067,1088,5,2023-05-30,Bed was uncomfortable but view was great.
10189,52880,3800,5,2021-03-14,"Would not recommend, poor housekeeping."
10190,31141,7365,5,2024-10-02,Loved the location and amenities.
10191,10046,3893,2,2025-09-19,"Would not recommend, poor housekeeping."
10192,14147,8968,2,2023-03-12,"Average experience, nothing special."
10193,28991,5951,5,2023-04-09,Check-in took too long.
10194,309,6164,4,2024-06-16,Excellent service from the front desk.
10195,11170,2569,5,2024-08-22,Bed was uncomfortable but view was great.
10196,21455,5329,5,2025-03-10,Perfect for a weekend getaway.
10197,43687,9292,4,2023-03-31,"Average experience, nothing special."
10198,20170,4906,5,2023-01-10,Room smelled a bit musty.
10199,26705,1388,4,2024-11-05,Room was clean and staff were friendly.
10200,39617,3469,2,2021-09-21,Loved the location and amenities.
10201,54241,9438,5,2025-01-23,"Average experience, nothing special."
10202,39272,6858,5,2025-09-25,"Would not recommend, poor housekeeping."
10203,51997,6230,3,2024-04-28,Excellent service from the front desk.
10204,11254,9952,5,2022-11-23,"Great stay, would come back again."
10205,42696,3191,2,2024-07-08,Room was clean and staff were friendly.
10206,7987,4074,5,2024-10-05,Excellent service from the front desk.
10207,20164,1931,5,2021-05-31,"Great stay, would come back again."
10208,21792,5482,3,2022-03-27,"Great stay, would come back again."
10209,45786,9615,2,2022-02-08,Bed was uncomfortable but view was great.
10210,46494,9621,1,2021-08-24,Room smelled a bit musty.
10211,25960,5130,3,2023-12-06,Perfect for a weekend getaway.
10212,54343,247,5,2023-02-26,Room smelled a bit musty.
10213,20910,5882,5,2025-12-02,Check-in took too long.
10214,36103,9466,5,2023-07-20,"Great stay, would come back again."
10215,22031,7914,4,2023-01-02,Check-in took too long.
10216,20055,4312,4,2023-05-17,Check-in took too long.
10217,44578,2649,2,2022-03-27,"Average experience, nothing special."
10218,1695,1798,3,2021-03-12,Loved the location and amenities.
10219,10155,9978,4,2022-08-03,"Great stay, would come back again."
10220,53378,254,3,2025-10-10,Excellent service from the front desk.
10221,39020,9887,3,2022-08-22,Loved the location and amenities.
10222,10623,1859,4,2025-11-14,Room smelled a bit musty.
10223,25314,6503,4,2025-11-19,"Average experience, nothing special."
10224,7956,7268,2,2022-04-12,Room was clean and staff were friendly.
10225,15647,2077,4,2024-06-13,Bed was uncomfortable but view was great.
10226,23394,8270,4,2022-01-10,Perfect for a weekend getaway.
10227,45544,9876,3,2025-09-19,Room was clean and staff were friendly.
10228,4991,7467,1,2022-12-27,Loved the location and amenities.
10229,47428,167,4,2025-09-04,Check-in took too long.
10230,33787,2226,5,2021-04-10,Bed was uncomfortable but view was great.
10231,12620,5780,4,2024-01-11,Room smelled a bit musty.
10232,26329,6099,3,2022-03-27,Loved the location and amenities.
10233,52805,8805,5,2022-12-08,Room smelled a bit musty.
10234,24670,8212,4,2024-10-07,Room was clean and staff were friendly.
10235,40469,6312,5,2024-01-05,Excellent service from the front desk.
10236,19976,6387,5,2021-06-19,Bed was uncomfortable but view was great.
10237,7423,4507,5,2023-03-31,Excellent service from the front desk.
10238,37159,4159,5,2025-03-18,"Average experience, nothing special."
10239,38790,1632,2,2024-01-27,"Great stay, would come back again."
10240,4264,998,5,2022-06-21,"Average experience, nothing special."
10241,52345,672,1,2021-03-22,Loved the location and amenities.
10242,11094,9275,5,2021-07-27,Perfect for a weekend getaway.
10243,5154,9201,2,2021-07-03,Room smelled a bit musty.
10244,22128,9374,4,2024-10-29,Perfect for a weekend getaway.
10245,39947,4841,5,2022-05-31,"Would not recommend, poor housekeeping."
10246,29902,7171,5,2025-09-21,Room smelled a bit musty.
10247,44859,1372,4,2023-05-11,Check-in took too long.
10248,25561,1114,5,2021-05-26,Perfect for a weekend getaway.
10249,2237,5678,3,2022-06-23,Check-in took too long.
10250,51292,3231,1,2022-07-21,Bed was uncomfortable but view was great.
10251,48623,5362,3,2023-04-03,Excellent service from the front desk.
10252,13290,8842,1,2022-04-18,Loved the location and amenities.
10253,27942,7645,5,2025-05-10,"Great stay, would come back again."
10254,11883,9573,4,2024-06-26,"Would not recommend, poor housekeeping."
10255,31251,6473,4,2025-09-20,"Average experience, nothing special."
10256,37384,4078,5,2023-10-05,Excellent service from the front desk.
10257,46492,4443,5,2023-11-23,Excellent service from the front desk.
10258,24698,7220,4,2022-03-15,"Average experience, nothing special."
10259,30783,6685,5,2023-08-02,Perfect for a weekend getaway.
10260,26787,5032,4,2025-03-05,"Great stay, would come back again."
10261,30595,7395,2,2023-04-14,Perfect for a weekend getaway.
10262,44988,7734,5,2021-11-28,"Average experience, nothing special."
10263,611,1987,4,2025-02-10,"Average experience, nothing special."
10264,1771,4626,5,2021-04-25,Perfect for a weekend getaway.
10265,34052,7579,2,2024-07-14,"Great stay, would come back again."
10266,38150,9669,5,2021-12-19,"Great stay, would come back again."
10267,34180,4563,5,2024-11-30,Perfect for a weekend getaway.
10268,47206,7508,5,2023-01-30,Excellent service from the front desk.
10269,14623,9121,5,2022-06-24,Room was clean and staff were friendly.
10270,6838,4503,4,2021-08-16,Excellent service from the front desk.
10271,25690,9826,4,2021-01-18,Bed was uncomfortable but view was great.
10272,24411,6994,1,2024-06-05,Loved the location and amenities.
10273,47051,5365,3,2023-11-10,Loved the location and amenities.
10274,8238,9852,4,2024-04-25,"Great stay, would come back again."
10275,2416,8022,4,2025-02-04,"Would not recommend, poor housekeeping."
10276,19178,8780,5,2021-11-10,"Great stay, would come back again."
10277,49384,4091,4,2023-10-09,Perfect for a weekend getaway.
10278,42075,7011,4,2022-06-25,Check-in took too long.
10279,19059,9823,4,2021-05-15,Loved the location and amenities.
10280,27998,4021,5,2025-05-25,"Great stay, would come back again."
10281,18290,8028,5,2023-02-11,"Would not recommend, poor housekeeping."
10282,36116,2066,4,2022-07-20,Room was clean and staff were friendly.
10283,22730,4549,4,2023-07-19,Room smelled a bit musty.
10284,54820,7446,5,2023-05-24,Perfect for a weekend getaway.
10285,26294,9880,5,2022-10-10,"Average experience, nothing special."
10286,40587,2221,1,2023-06-26,Bed was uncomfortable but view was great.
10287,34948,1034,4,2022-07-17,Excellent service from the front desk.
10288,17317,2578,5,2024-05-09,Bed was uncomfortable but view was great.
10289,43706,6808,2,2022-09-02,Check-in took too long.
10290,18165,2616,3,2023-03-09,"Average experience, nothing special."
10291,33642,1539,4,2022-01-31,Perfect for a weekend getaway.
10292,19329,1594,5,2021-10-27,"Average experience, nothing special."
10293,8054,7105,4,2023-05-25,Room smelled a bit musty.
10294,50911,3561,5,2022-10-07,Loved the location and amenities.
