"hotel_id","revenue_month","revenue","prev_month_revenue","mom_growth_pct"
20,2025-05-01,23473.99,9910.79,136.85
20,2025-06-01,15549.91,23473.99,-33.76
20,2025-07-01,22026.34,15549.91,41.65
20,2025-08-01,7263.20,22026.34,-67.02
20,2025-09-01,8889.85,7263.20,22.40
20,2025-10-01,19960.88,8889.85,124.54
20,2025-11-01,12657.69,19960.88,-36.59
20,2025-12-01,5606.64,12657.69,-55.71
21,2021-01-01,16038.10,,
21,2021-02-01,9387.76,16038.10,-41.47
21,2021-03-01,9110.87,9387.76,-2.95
21,2021-04-01,6038.85,9110.87,-33.72
21,2021-05-01,12814.55,6038.85,112.20
21,2021-06-01,7332.57,12814.55,-42.78
21,2021-07-01,3781.52,7332.57,-48.43
21,2021-08-01,10431.92,3781.52,175.87
21,2021-09-01,10627.66,10431.92,1.88
21,2021-10-01,14318.43,10627.66,34.73
21,2021-11-01,8471.86,14318.43,-40.83
21,2021-12-01,8857.44,8471.86,4.55
21,2022-01-01,12563.31,8857.44,41.84
21,2022-02-01,7844.09,12563.31,-37.56
21,2022-03-01,9648.88,7844.09,23.01
21,2022-04-01,5740.18,9648.88,-40.51
21,2022-05-01,7710.49,5740.18,34.32
21,2022-06-01,7241.78,7710.49,-6.08
21,2022-07-01,6136.71,7241.78,-15.26
21,2022-08-01,4868.55,6136.71,-20.67
21,2022-09-01,8926.68,4868.55,83.35
21,2022-10-01,7454.32,8926.68,-16.49
21,2022-11-01,4337.11,7454.32,-41.82
21,2022-12-01,3805.07,4337.11,-12.27
21,2023-01-01,11874.54,3805.07,212.07
21,2023-02-01,6591.75,11874.54,-44.49
21,2023-03-01,8231.98,6591.75,24.88
21,2023-04-01,6124.78,8231.98,-25.60
21,2023-05-01,4175.60,6124.78,-31.82
21,2023-06-01,12109.29,4175.60,190.00
21,2023-07-01,9613.62,12109.29,-20.61
21,2023-08-01,7183.67,9613.62,-25.28
21,2023-09-01,8415.18,7183.67,17.14
21,2023-10-01,15271.07,8415.18,81.47
21,2023-11-01,6101.84,15271.07,-60.04
21,2023-12-01,4465.81,6101.84,-26.81
21,2024-01-01,7351.56,4465.81,64.62
21,2024-02-01,11474.00,7351.56,56.08
21,2024-03-01,8503.51,11474.00,-25.89
21,2024-04-01,4542.02,8503.51,-46.59
21,2024-05-01,6163.63,4542.02,35.70
21,2024-06-01,10638.32,6163.63,72.60
21,2024-07-01,12833.49,10638.32,20.63
21,2024-08-01,2737.05,12833.49,-78.67
21,2024-09-01,4966.14,2737.05,81.44
21,2024-10-01,5470.02,4966.14,10.15
21,2024-11-01,9843.46,5470.02,79.95
21,2024-12-01,11321.60,9843.46,15.02
21,2025-01-01,7546.76,11321.60,-33.34
21,2025-02-01,10985.16,7546.76,45.56
21,2025-03-01,5763.57,10985.16,-47.53
21,2025-04-01,11391.34,5763.57,97.64
21,2025-05-01,5956.70,11391.34,-47.71
21,2025-06-01,7960.30,5956.70,33.64
21,2025-07-01,6663.53,7960.30,-16.29
21,2025-08-01,10691.47,6663.53,60.45
21,2025-09-01,14266.04,10691.47,33.43
21,2025-10-01,10055.19,14266.04,-29.52
21,2025-11-01,5690.86,10055.19,-43.40
21,2025-12-01,841.04,5690.86,-85.22
22,2021-01-01,16715.83,,
22,2021-02-01,12169.45,16715.83,-27.20
22,2021-03-01,8144.71,12169.45,-33.07
22,2021-04-01,10361.73,8144.71,27.22
22,2021-05-01,10352.65,10361.73,-0.09
22,2021-06-01,11221.11,10352.65,8.39
22,2021-07-01,10376.28,11221.11,-7.53
22,2021-08-01,10212.18,10376.28,-1.58
22,2021-09-01,9145.12,10212.18,-10.45
22,2021-10-01,10190.39,9145.12,11.43
22,2021-11-01,5747.60,10190.39,-43.60
22,2021-12-01,18984.03,5747.60,230.29
22,2022-01-01,7166.47,18984.03,-62.25
22,2022-02-01,6170.13,7166.47,-13.90
22,2022-03-01,15180.00,6170.13,146.02
22,2022-04-01,13039.13,15180.00,-14.10
22,2022-05-01,9021.52,13039.13,-30.81
22,2022-06-01,8478.54,9021.52,-6.02
22,2022-07-01,6834.85,8478.54,-19.39
22,2022-08-01,4182.12,6834.85,-38.81
22,2022-09-01,12890.64,4182.12,208.23
22,2022-10-01,10570.18,12890.64,-18.00
22,2022-11-01,12997.50,10570.18,22.96
22,2022-12-01,8622.04,12997.50,-33.66
22,2023-01-01,8732.02,8622.04,1.28
22,2023-02-01,2384.97,8732.02,-72.69
22,2023-03-01,10032.21,2384.97,320.64
22,2023-04-01,12177.59,10032.21,21.38
22,2023-05-01,8115.17,12177.59,-33.36
22,2023-06-01,13440.15,8115.17,65.62
22,2023-07-01,12270.84,13440.15,-8.70
22,2023-08-01,13019.47,12270.84,6.10
22,2023-09-01,12255.02,13019.47,-5.87
22,2023-10-01,6837.00,12255.02,-44.21
22,2023-11-01,9102.73,6837.00,33.14
22,2023-12-01,3499.37,9102.73,-61.56
22,2024-01-01,6902.31,3499.37,97.24
22,2024-02-01,5583.78,6902.31,-19.10
22,2024-03-01,9795.88,5583.78,75.43
22,2024-04-01,10364.24,9795.88,5.80
22,2024-05-01,7857.72,10364.24,-24.18
22,2024-06-01,3828.45,7857.72,-51.28
22,2024-07-01,7570.58,3828.45,97.75
22,2024-08-01,16173.74,7570.58,113.64
22,2024-09-01,21518.86,16173.74,33.05
22,2024-10-01,9038.36,21518.86,-58.00
22,2024-11-01,11923.09,9038.36,31.92
22,2024-12-01,19831.65,11923.09,66.33
22,2025-01-01,4863.33,19831.65,-75.48
22,2025-02-01,5475.64,4863.33,12.59
22,2025-03-01,13810.73,5475.64,152.22
22,2025-04-01,9349.55,13810.73,-32.30
22,2025-05-01,17390.55,9349.55,86.00
22,2025-06-01,10112.10,17390.55,-41.85
22,2025-07-01,8565.89,10112.10,-15.29
22,2025-08-01,4434.23,8565.89,-48.23
22,2025-09-01,10262.66,4434.23,131.44
22,2025-10-01,14113.41,10262.66,37.52
22,2025-11-01,4313.24,14113.41,-69.44
22,2025-12-01,4755.22,4313.24,10.25
23,2021-01-01,38059.89,,
23,2021-02-01,19706.40,38059.89,-48.22
23,2021-03-01,28653.57,19706.40,45.40
23,2021-04-01,11148.93,28653.57,-61.09
23,2021-05-01,8817.47,11148.93,-20.91
23,2021-06-01,14207.13,8817.47,61.12
23,2021-07-01,19439.71,14207.13,36.83
23,2021-08-01,10390.08,19439.71,-46.55
23,2021-09-01,11924.02,10390.08,14.76
23,2021-10-01,15879.90,11924.02,33.18
23,2021-11-01,6469.13,15879.90,-59.26
23,2021-12-01,18779.78,6469.13,190.30
23,2022-01-01,20627.16,18779.78,9.84
23,2022-02-01,13631.82,20627.16,-33.91
23,2022-03-01,14310.57,13631.82,4.98
23,2022-04-01,14461.67,14310.57,1.06
23,2022-05-01,7400.55,14461.67,-48.83
23,2022-06-01,14835.41,7400.55,100.46
23,2022-07-01,29044.26,14835.41,95.78
23,2022-08-01,10346.17,29044.26,-64.38
23,2022-09-01,17312.84,10346.17,67.34
23,2022-10-01,14704.04,17312.84,-15.07
23,2022-11-01,5544.61,14704.04,-62.29
23,2022-12-01,34291.85,5544.61,518.47
23,2023-01-01,12657.95,34291.85,-63.09
23,2023-02-01,27457.52,12657.95,116.92
23,2023-03-01,20170.70,27457.52,-26.54
23,2023-04-01,11137.32,20170.70,-44.78
23,2023-05-01,16253.92,11137.32,45.94
23,2023-06-01,17831.88,16253.92,9.71
23,2023-07-01,11615.47,17831.88,-34.86
23,2023-08-01,19180.72,11615.47,65.13
23,2023-09-01,17617.69,19180.72,-8.15
23,2023-10-01,17882.88,17617.69,1.51
23,2023-11-01,19180.86,17882.88,7.26
23,2023-12-01,15777.05,19180.86,-17.75
23,2024-01-01,20767.92,15777.05,31.63
23,2024-02-01,4693.57,20767.92,-77.40
23,2024-03-01,17326.35,4693.57,269.15
23,2024-04-01,14693.22,17326.35,-15.20
23,2024-05-01,14586.25,14693.22,-0.73
23,2024-06-01,16688.90,14586.25,14.42
23,2024-07-01,15587.94,16688.90,-6.60
23,2024-08-01,15297.78,15587.94,-1.86
23,2024-09-01,9706.71,15297.78,-36.55
23,2024-10-01,14619.81,9706.71,50.62
23,2024-11-01,23128.78,14619.81,58.20
23,2024-12-01,10645.89,23128.78,-53.97
23,2025-01-01,29032.95,10645.89,172.72
23,2025-02-01,16230.95,29032.95,-44.09
23,2025-03-01,20744.02,16230.95,27.81
23,2025-04-01,27474.02,20744.02,32.44
23,2025-05-01,25608.30,27474.02,-6.79
23,2025-06-01,15340.66,25608.30,-40.09
23,2025-07-01,16982.47,15340.66,10.70
23,2025-08-01,18375.78,16982.47,8.20
23,2025-09-01,18831.91,18375.78,2.48
23,2025-10-01,13090.12,18831.91,-30.49
23,2025-11-01,8595.32,13090.12,-34.34
23,2025-12-01,13665.81,8595.32,58.99
24,2021-01-01,15642.61,,
24,2021-02-01,9572.65,15642.61,-38.80
24,2021-03-01,24450.57,9572.65,155.42
24,2021-04-01,13979.26,24450.57,-42.83
24,2021-05-01,19565.67,13979.26,39.96
24,2021-06-01,18387.92,19565.67,-6.02
24,2021-07-01,17051.21,18387.92,-7.27
24,2021-08-01,10702.19,17051.21,-37.24
24,2021-09-01,16196.49,10702.19,51.34
24,2021-10-01,10054.62,16196.49,-37.92
24,2021-11-01,17448.17,10054.62,73.53
24,2021-12-01,17709.16,17448.17,1.50
24,2022-01-01,19371.59,17709.16,9.39
24,2022-02-01,14599.39,19371.59,-24.64
24,2022-03-01,21940.35,14599.39,50.28
24,2022-04-01,12525.47,21940.35,-42.91
24,2022-05-01,5476.47,12525.47,-56.28
24,2022-06-01,23006.09,5476.47,320.09
24,2022-07-01,27253.09,23006.09,18.46
24,2022-08-01,14990.02,27253.09,-45.00
24,2022-09-01,14442.40,14990.02,-3.65
24,2022-10-01,27653.99,14442.40,91.48
24,2022-11-01,19244.37,27653.99,-30.41
24,2022-12-01,23470.77,19244.37,21.96
24,2023-01-01,13680.46,23470.77,-41.71
24,2023-02-01,17405.25,13680.46,27.23
24,2023-03-01,9380.96,17405.25,-46.10
24,2023-04-01,9993.65,9380.96,6.53
24,2023-05-01,18601.98,9993.65,86.14
24,2023-06-01,11451.70,18601.98,-38.44
24,2023-07-01,10124.94,11451.70,-11.59
24,2023-08-01,21649.88,10124.94,113.83
24,2023-09-01,18270.57,21649.88,-15.61
24,2023-10-01,23052.31,18270.57,26.17
24,2023-11-01,11943.95,23052.31,-48.19
24,2023-12-01,21912.30,11943.95,83.46
24,2024-01-01,19169.13,21912.30,-12.52
24,2024-02-01,7884.53,19169.13,-58.87
24,2024-03-01,9538.05,7884.53,20.97
24,2024-04-01,9282.30,9538.05,-2.68
24,2024-05-01,23147.64,9282.30,149.37
24,2024-06-01,13568.81,23147.64,-41.38
24,2024-07-01,23516.30,13568.81,73.31
24,2024-08-01,11959.72,23516.30,-49.14
24,2024-09-01,24784.95,11959.72,107.24
24,2024-10-01,14158.04,24784.95,-42.88
24,2024-11-01,17280.54,14158.04,22.05
24,2024-12-01,19302.49,17280.54,11.70
24,2025-01-01,18351.85,19302.49,-4.92
24,2025-02-01,18772.27,18351.85,2.29
24,2025-03-01,18902.28,18772.27,0.69
24,2025-04-01,16163.23,18902.28,-14.49
24,2025-05-01,13321.84,16163.23,-17.58
24,2025-06-01,18300.22,13321.84,37.37
24,2025-07-01,18596.20,18300.22,1.62
24,2025-08-01,13684.55,18596.20,-26.41
24,2025-09-01,24924.12,13684.55,82.13
24,2025-10-01,20393.01,24924.12,-18.18
24,2025-11-01,9670.70,20393.01,-52.58
24,2025-12-01,2145.67,9670.70,-77.81
25,2021-01-01,12542.50,,
25,2021-02-01,5736.93,12542.50,-54.26
25,2021-03-01,6320.64,5736.93,10.17
25,2021-04-01,12337.63,6320.64,95.20
25,2021-05-01,7737.52,12337.63,-37.29
25,2021-06-01,9586.75,7737.52,23.90
25,2021-07-01,5988.36,9586.75,-37.54
25,2021-08-01,3549.05,5988.36,-40.73
25,2021-09-01,12348.69,3549.05,247.94
25,2021-10-01,12262.37,12348.69,-0.70
25,2021-11-01,11440.42,12262.37,-6.70
25,2021-12-01,7804.99,11440.42,-31.78
25,2022-01-01,9130.27,7804.99,16.98
25,2022-02-01,11408.31,9130.27,24.95
25,2022-03-01,5367.96,11408.31,-52.95
25,2022-04-01,8408.49,5367.96,56.64
25,2022-05-01,13681.76,8408.49,62.71
25,2022-06-01,12637.33,13681.76,-7.63
25,2022-07-01,10504.76,12637.33,-16.88
25,2022-08-01,16277.69,10504.76,54.96
25,2022-09-01,5132.08,16277.69,-68.47
25,2022-10-01,12631.31,5132.08,146.12
25,2022-11-01,12612.89,12631.31,-0.15
25,2022-12-01,15918.97,12612.89,26.21
25,2023-01-01,10202.77,15918.97,-35.91
25,2023-02-01,6075.05,10202.77,-40.46
25,2023-03-01,7084.73,6075.05,16.62
25,2023-04-01,16380.15,7084.73,131.20
25,2023-05-01,13862.70,16380.15,-15.37
25,2023-06-01,8313.11,13862.70,-40.03
25,2023-07-01,5411.65,8313.11,-34.90
25,2023-08-01,9772.78,5411.65,80.59
25,2023-09-01,7403.71,9772.78,-24.24
25,2023-10-01,6028.61,7403.71,-18.57
25,2023-11-01,11630.90,6028.61,92.93
25,2023-12-01,8413.43,11630.90,-27.66
25,2024-01-01,9656.44,8413.43,14.77
25,2024-02-01,5489.53,9656.44,-43.15
25,2024-03-01,10967.51,5489.53,99.79
25,2024-04-01,11405.23,10967.51,3.99
25,2024-05-01,18054.70,11405.23,58.30
25,2024-06-01,8127.57,18054.70,-54.98
25,2024-07-01,13318.47,8127.57,63.87
25,2024-08-01,10313.36,13318.47,-22.56
25,2024-09-01,8086.60,10313.36,-21.59
25,2024-10-01,14436.36,8086.60,78.52
25,2024-11-01,13524.39,14436.36,-6.32
25,2024-12-01,8423.53,13524.39,-37.72
25,2025-01-01,9163.22,8423.53,8.78
25,2025-02-01,8492.80,9163.22,-7.32
25,2025-03-01,7871.51,8492.80,-7.32
25,2025-04-01,5515.74,7871.51,-29.93
25,2025-05-01,8183.50,5515.74,48.37
25,2025-06-01,13982.74,8183.50,70.87
25,2025-07-01,9286.88,13982.74,-33.58
25,2025-08-01,8028.34,9286.88,-13.55
25,2025-09-01,11051.08,8028.34,37.65
25,2025-10-01,13830.24,11051.08,25.15
25,2025-11-01,6282.78,13830.24,-54.57
25,2025-12-01,1825.12,6282.78,-70.95
26,2021-01-01,19664.34,,
26,2021-02-01,11542.16,19664.34,-41.30
26,2021-03-01,8774.46,11542.16,-23.98
26,2021-04-01,8137.40,8774.46,-7.26
26,2021-05-01,5709.34,8137.40,-29.84
26,2021-06-01,9858.89,5709.34,72.68
26,2021-07-01,9723.43,9858.89,-1.37
26,2021-08-01,3853.69,9723.43,-60.37
26,2021-09-01,10012.66,3853.69,159.82
26,2021-10-01,11825.35,10012.66,18.10
26,2021-11-01,16023.24,11825.35,35.50
26,2021-12-01,8770.80,16023.24,-45.26
26,2022-01-01,7718.26,8770.80,-12.00
26,2022-02-01,7060.81,7718.26,-8.52
26,2022-03-01,13210.21,7060.81,87.09
26,2022-04-01,13126.78,13210.21,-0.63
26,2022-05-01,6433.31,13126.78,-50.99
26,2022-06-01,7519.30,6433.31,16.88
26,2022-07-01,9897.00,7519.30,31.62
26,2022-08-01,12427.91,9897.00,25.57
26,2022-09-01,4970.84,12427.91,-60.00
26,2022-10-01,12117.67,4970.84,143.78
26,2022-11-01,10919.74,12117.67,-9.89
26,2022-12-01,8411.13,10919.74,-22.97
26,2023-01-01,11355.26,8411.13,35.00
26,2023-02-01,4163.60,11355.26,-63.33
26,2023-03-01,6546.02,4163.60,57.22
26,2023-04-01,6384.25,6546.02,-2.47
26,2023-05-01,10762.91,6384.25,68.59
26,2023-06-01,4505.28,10762.91,-58.14
26,2023-07-01,10542.93,4505.28,134.01
26,2023-08-01,16630.34,10542.93,57.74
26,2023-09-01,8171.70,16630.34,-50.86
26,2023-10-01,5659.73,8171.70,-30.74
26,2023-11-01,2789.95,5659.73,-50.71
26,2023-12-01,8678.60,2789.95,211.07
26,2024-01-01,4219.73,8678.60,-51.38
26,2024-02-01,8113.56,4219.73,92.28
26,2024-03-01,13761.89,8113.56,69.62
26,2024-04-01,6793.46,13761.89,-50.64
26,2024-05-01,4272.90,6793.46,-37.10
26,2024-06-01,5166.13,4272.90,20.90
26,2024-07-01,9099.28,5166.13,76.13
26,2024-08-01,9539.69,9099.28,4.84
26,2024-09-01,12304.17,9539.69,28.98
26,2024-10-01,5993.85,12304.17,-51.29
26,2024-11-01,8910.62,5993.85,48.66
26,2024-12-01,5829.12,8910.62,-34.58
26,2025-01-01,9630.27,5829.12,65.21
26,2025-02-01,7446.42,9630.27,-22.68
26,2025-03-01,10522.42,7446.42,41.31
26,2025-04-01,12130.98,10522.42,15.29
26,2025-05-01,6752.84,12130.98,-44.33
26,2025-06-01,9535.20,6752.84,41.20
26,2025-07-01,8481.59,9535.20,-11.05
26,2025-08-01,12511.69,8481.59,47.52
26,2025-09-01,6327.35,12511.69,-49.43
26,2025-10-01,8969.21,6327.35,41.75
26,2025-11-01,4127.38,8969.21,-53.98
26,2025-12-01,931.38,4127.38,-77.43
27,2021-01-01,22370.09,,
27,2021-02-01,13501.61,22370.09,-39.64
27,2021-03-01,10056.19,13501.61,-25.52
27,2021-04-01,6129.83,10056.19,-39.04
27,2021-05-01,10116.53,6129.83,65.04
27,2021-06-01,14768.62,10116.53,45.99
27,2021-07-01,12866.89,14768.62,-12.88
27,2021-08-01,6462.89,12866.89,-49.77
27,2021-09-01,14852.52,6462.89,129.81
27,2021-10-01,9940.94,14852.52,-33.07
27,2021-11-01,3484.70,9940.94,-64.95
27,2021-12-01,7056.05,3484.70,102.49
27,2022-01-01,9167.73,7056.05,29.93
27,2022-02-01,11340.51,9167.73,23.70
27,2022-03-01,13198.73,11340.51,16.39
27,2022-04-01,17554.70,13198.73,33.00
27,2022-05-01,14614.24,17554.70,-16.75
27,2022-06-01,4364.10,14614.24,-70.14
27,2022-07-01,10866.76,4364.10,149.00
27,2022-08-01,15177.42,10866.76,39.67
27,2022-09-01,9433.49,15177.42,-37.85
27,2022-10-01,10308.20,9433.49,9.27
27,2022-11-01,11703.97,10308.20,13.54
27,2022-12-01,4104.63,11703.97,-64.93
27,2023-01-01,5166.75,4104.63,25.88
27,2023-02-01,7859.02,5166.75,52.11
27,2023-03-01,15156.92,7859.02,92.86
27,2023-04-01,5808.15,15156.92,-61.68
27,2023-05-01,14562.36,5808.15,150.72
27,2023-06-01,5536.00,14562.36,-61.98
27,2023-07-01,4665.49,5536.00,-15.72
27,2023-08-01,7950.61,4665.49,70.41
27,2023-09-01,7923.27,7950.61,-0.34
27,2023-10-01,10535.16,7923.27,32.96
27,2023-11-01,5893.55,10535.16,-44.06
27,2023-12-01,3712.09,5893.55,-37.01
27,2024-01-01,12837.07,3712.09,245.82
27,2024-02-01,13436.72,12837.07,4.67
27,2024-03-01,7777.42,13436.72,-42.12
27,2024-04-01,11633.11,7777.42,49.58
27,2024-05-01,7876.42,11633.11,-32.29
27,2024-06-01,12256.01,7876.42,55.60
27,2024-07-01,9224.85,12256.01,-24.73
27,2024-08-01,13014.33,9224.85,41.08
27,2024-09-01,5266.91,13014.33,-59.53
27,2024-10-01,13321.06,5266.91,152.92
27,2024-11-01,8550.85,13321.06,-35.81
27,2024-12-01,12262.41,8550.85,43.41
27,2025-01-01,3677.08,12262.41,-70.01
27,2025-02-01,10365.52,3677.08,181.90
27,2025-03-01,7551.49,10365.52,-27.15
27,2025-04-01,8510.23,7551.49,12.70
27,2025-05-01,9229.45,8510.23,8.45
27,2025-06-01,8131.31,9229.45,-11.90
27,2025-07-01,13597.23,8131.31,67.22
27,2025-08-01,1424.53,13597.23,-89.52
27,2025-09-01,9963.96,1424.53,599.46
27,2025-10-01,9060.06,9963.96,-9.07
27,2025-11-01,3352.06,9060.06,-63.00
27,2025-12-01,1250.03,3352.06,-62.71
28,2021-01-01,9822.01,,
28,2021-02-01,8418.92,9822.01,-14.29
28,2021-03-01,9447.90,8418.92,12.22
28,2021-04-01,5591.69,9447.90,-40.82
28,2021-05-01,5298.83,5591.69,-5.24
28,2021-06-01,5039.28,5298.83,-4.90
28,2021-07-01,8285.76,5039.28,64.42
28,2021-08-01,5003.55,8285.76,-39.61
28,2021-09-01,6119.09,5003.55,22.29
28,2021-10-01,8426.42,6119.09,37.71
28,2021-11-01,4730.93,8426.42,-43.86
28,2021-12-01,9025.86,4730.93,90.78
28,2022-01-01,11739.73,9025.86,30.07
28,2022-02-01,7996.65,11739.73,-31.88
28,2022-03-01,6173.06,7996.65,-22.80
28,2022-04-01,9150.63,6173.06,48.23
28,2022-05-01,8277.19,9150.63,-9.55
28,2022-06-01,7550.42,8277.19,-8.78
28,2022-07-01,2928.39,7550.42,-61.22
28,2022-08-01,7786.86,2928.39,165.91
28,2022-09-01,4699.80,7786.86,-39.64
28,2022-10-01,7512.86,4699.80,59.85
28,2022-11-01,7472.18,7512.86,-0.54
28,2022-12-01,4460.69,7472.18,-40.30
28,2023-01-01,5126.79,4460.69,14.93
28,2023-02-01,8265.04,5126.79,61.21
28,2023-03-01,9570.77,8265.04,15.80
28,2023-04-01,8230.04,9570.77,-14.01
28,2023-05-01,6560.50,8230.04,-20.29
28,2023-06-01,5708.99,6560.50,-12.98
28,2023-07-01,4341.82,5708.99,-23.95
28,2023-08-01,5745.16,4341.82,32.32
28,2023-09-01,5677.52,5745.16,-1.18
28,2023-10-01,5969.60,5677.52,5.14
28,2023-11-01,1640.51,5969.60,-72.52
28,2023-12-01,8634.62,1640.51,426.34
28,2024-01-01,9052.41,8634.62,4.84
28,2024-02-01,2153.99,9052.41,-76.21
28,2024-03-01,7275.90,2153.99,237.79
28,2024-04-01,4616.00,7275.90,-36.56
28,2024-05-01,7481.68,4616.00,62.08
28,2024-06-01,5120.79,7481.68,-31.56
28,2024-07-01,5019.75,5120.79,-1.97
28,2024-08-01,8803.95,5019.75,75.39
28,2024-09-01,5119.14,8803.95,-41.85
28,2024-10-01,9662.42,5119.14,88.75
28,2024-11-01,9657.30,9662.42,-0.05
28,2024-12-01,7413.35,9657.30,-23.24
28,2025-01-01,6647.65,7413.35,-10.33
28,2025-02-01,9341.18,6647.65,40.52
28,2025-03-01,4385.09,9341.18,-53.06
28,2025-04-01,11469.16,4385.09,161.55
28,2025-05-01,3393.26,11469.16,-70.41
28,2025-06-01,4531.96,3393.26,33.56
28,2025-07-01,8156.36,4531.96,79.97
28,2025-08-01,8381.15,8156.36,2.76
28,2025-09-01,7373.49,8381.15,-12.02
28,2025-10-01,9788.86,7373.49,32.76
28,2025-11-01,4468.58,9788.86,-54.35
28,2025-12-01,1017.56,4468.58,-77.23
29,2021-01-01,14259.87,,
29,2021-02-01,15211.53,14259.87,6.67
29,2021-03-01,15338.85,15211.53,0.84
29,2021-04-01,18082.41,15338.85,17.89
29,2021-05-01,11172.10,18082.41,-38.22
29,2021-06-01,14602.21,11172.10,30.70
29,2021-07-01,6040.71,14602.21,-58.63
29,2021-08-01,6734.51,6040.71,11.49
29,2021-09-01,12600.26,6734.51,87.10
29,2021-10-01,11861.92,12600.26,-5.86
29,2021-11-01,8296.57,11861.92,-30.06
29,2021-12-01,16461.34,8296.57,98.41
29,2022-01-01,9546.57,16461.34,-42.01
29,2022-02-01,8624.58,9546.57,-9.66
29,2022-03-01,15095.89,8624.58,75.03
29,2022-04-01,15388.60,15095.89,1.94
29,2022-05-01,10463.36,15388.60,-32.01
29,2022-06-01,12247.97,10463.36,17.06
29,2022-07-01,12290.28,12247.97,0.35
29,2022-08-01,17203.37,12290.28,39.98
29,2022-09-01,15619.05,17203.37,-9.21
29,2022-10-01,10797.89,15619.05,-30.87
29,2022-11-01,21232.77,10797.89,96.64
29,2022-12-01,7317.14,21232.77,-65.54
29,2023-01-01,10051.23,7317.14,37.37
29,2023-02-01,13123.96,10051.23,30.57
29,2023-03-01,16640.08,13123.96,26.79
29,2023-04-01,6754.06,16640.08,-59.41
29,2023-05-01,6743.48,6754.06,-0.16
29,2023-06-01,3879.24,6743.48,-42.47
29,2023-07-01,12673.53,3879.24,226.70
29,2023-08-01,10782.35,12673.53,-14.92
29,2023-09-01,13664.93,10782.35,26.73
29,2023-10-01,12369.69,13664.93,-9.48
29,2023-11-01,6994.00,12369.69,-43.46
29,2023-12-01,19218.82,6994.00,174.79
29,2024-01-01,12361.27,19218.82,-35.68
29,2024-02-01,7937.96,12361.27,-35.78
29,2024-03-01,13459.80,7937.96,69.56
29,2024-04-01,14817.87,13459.80,10.09
29,2024-05-01,23818.51,14817.87,60.74
29,2024-06-01,14267.80,23818.51,-40.10
29,2024-07-01,4453.47,14267.80,-68.79
29,2024-08-01,12720.83,4453.47,185.64
29,2024-09-01,10936.61,12720.83,-14.03
29,2024-10-01,12996.50,10936.61,18.83
29,2024-11-01,7913.30,12996.50,-39.11
29,2024-12-01,11304.63,7913.30,42.86
29,2025-01-01,9559.43,11304.63,-15.44
29,2025-02-01,6780.48,9559.43,-29.07
29,2025-03-01,14132.18,6780.48,108.42
29,2025-04-01,13771.35,14132.18,-2.55
29,2025-05-01,16104.75,13771.35,16.94
29,2025-06-01,10480.53,16104.75,-34.92
29,2025-07-01,16616.86,10480.53,58.55
29,2025-08-01,19013.31,16616.86,14.42
29,2025-09-01,10540.44,19013.31,-44.56
29,2025-10-01,11600.57,10540.44,10.06
29,2025-11-01,3245.45,11600.57,-72.02
29,2025-12-01,907.21,3245.45,-72.05
30,2021-01-01,41113.63,,
30,2021-02-01,7637.68,41113.63,-81.42
30,2021-03-01,29478.08,7637.68,285.96
30,2021-04-01,7023.63,29478.08,-76.17
30,2021-05-01,23415.02,7023.63,233.37
30,2021-06-01,9279.58,23415.02,-60.37
30,2021-07-01,17244.92,9279.58,85.84
30,2021-08-01,8826.57,17244.92,-48.82
30,2021-09-01,14178.68,8826.57,60.64
30,2021-10-01,15727.77,14178.68,10.93
30,2021-11-01,14015.10,15727.77,-10.89
30,2021-12-01,10085.13,14015.10,-28.04
30,2022-01-01,17267.93,10085.13,71.22
30,2022-02-01,18232.13,17267.93,5.58
30,2022-03-01,13647.54,18232.13,-25.15
30,2022-04-01,20430.29,13647.54,49.70
30,2022-05-01,15443.73,20430.29,-24.41
30,2022-06-01,19610.33,15443.73,26.98
30,2022-07-01,3488.24,19610.33,-82.21
30,2022-08-01,16381.87,3488.24,369.63
30,2022-09-01,17172.79,16381.87,4.83
30,2022-10-01,21960.20,17172.79,27.88
30,2022-11-01,18529.58,21960.20,-15.62
30,2022-12-01,20053.39,18529.58,8.22
30,2023-01-01,17289.58,20053.39,-13.78
30,2023-02-01,15383.33,17289.58,-11.03
30,2023-03-01,18544.93,15383.33,20.55
30,2023-04-01,19467.19,18544.93,4.97
30,2023-05-01,11514.94,19467.19,-40.85
30,2023-06-01,15788.25,11514.94,37.11
30,2023-07-01,8454.79,15788.25,-46.45
30,2023-08-01,24139.44,8454.79,185.51
30,2023-09-01,14698.37,24139.44,-39.11
30,2023-10-01,13486.47,14698.37,-8.25
30,2023-11-01,11465.73,13486.47,-14.98
30,2023-12-01,16107.49,11465.73,40.48
30,2024-01-01,19687.96,16107.49,22.23
30,2024-02-01,22533.33,19687.96,14.45
30,2024-03-01,37249.96,22533.33,65.31
30,2024-04-01,12396.09,37249.96,-66.72
30,2024-05-01,8141.77,12396.09,-34.32
30,2024-06-01,10334.64,8141.77,26.93
30,2024-07-01,28628.83,10334.64,177.02
30,2024-08-01,16390.58,28628.83,-42.75
30,2024-09-01,24789.03,16390.58,51.24
30,2024-10-01,18059.95,24789.03,-27.15
30,2024-11-01,10551.62,18059.95,-41.57
30,2024-12-01,5359.83,10551.62,-49.20
30,2025-01-01,19931.52,5359.83,271.87
