"hotel_id","check_in_date","bookings_that_day","running_total_2025"
16,2025-01-28,1,13
16,2025-01-30,1,14
16,2025-02-05,2,16
16,2025-02-15,2,18
16,2025-02-18,2,20
16,2025-02-21,1,21
16,2025-02-24,2,23
16,2025-02-25,1,24
16,2025-03-02,2,26
16,2025-03-03,1,27
16,2025-03-05,1,28
16,2025-03-07,1,29
16,2025-03-10,1,30
16,2025-03-13,2,32
16,2025-03-14,1,33
16,2025-03-15,1,34
16,2025-03-17,1,35
16,2025-03-26,2,37
16,2025-03-27,1,38
16,2025-03-28,1,39
16,2025-04-06,1,40
16,2025-04-08,1,41
16,2025-04-10,1,42
16,2025-04-14,1,43
16,2025-04-16,1,44
16,2025-04-19,2,46
16,2025-04-22,1,47
16,2025-04-23,1,48
16,2025-04-26,1,49
16,2025-04-27,1,50
16,2025-04-30,1,51
16,2025-05-07,2,53
16,2025-05-08,1,54
16,2025-05-10,1,55
16,2025-05-13,2,57
16,2025-05-14,2,59
16,2025-05-16,2,61
16,2025-05-17,1,62
16,2025-05-20,1,63
16,2025-05-21,1,64
16,2025-05-24,1,65
16,2025-05-26,1,66
16,2025-05-28,1,67
16,2025-05-31,1,68
16,2025-06-01,1,69
16,2025-06-03,1,70
16,2025-06-04,1,71
16,2025-06-05,1,72
16,2025-06-08,1,73
16,2025-06-09,1,74
16,2025-06-10,1,75
16,2025-06-13,1,76
16,2025-06-19,1,77
16,2025-06-20,1,78
16,2025-06-21,1,79
16,2025-06-22,1,80
16,2025-06-23,1,81
16,2025-06-25,1,82
16,2025-06-26,4,86
16,2025-06-30,1,87
16,2025-07-01,1,88
16,2025-07-03,1,89
16,2025-07-06,1,90
16,2025-07-07,1,91
16,2025-07-08,1,92
16,2025-07-12,1,93
16,2025-07-13,1,94
16,2025-07-15,1,95
16,2025-07-16,1,96
16,2025-07-18,2,98
16,2025-07-27,1,99
16,2025-07-29,3,102
16,2025-07-30,1,103
16,2025-07-31,1,104
16,2025-08-01,2,106
16,2025-08-03,1,107
16,2025-08-07,1,108
16,2025-08-10,1,109
16,2025-08-15,1,110
16,2025-08-16,1,111
16,2025-08-19,1,112
16,2025-08-22,1,113
16,2025-08-23,1,114
16,2025-08-28,2,116
16,2025-08-29,1,117
16,2025-08-30,1,118
16,2025-09-07,1,119
16,2025-09-09,1,120
16,2025-09-10,1,121
16,2025-09-11,1,122
16,2025-09-15,2,124
16,2025-09-19,1,125
16,2025-09-22,1,126
16,2025-09-24,2,128
16,2025-09-25,1,129
16,2025-09-27,1,130
16,2025-09-28,1,131
16,2025-09-29,2,133
16,2025-09-30,2,135
16,2025-10-01,2,137
16,2025-10-04,2,139
16,2025-10-07,1,140
16,2025-10-08,2,142
16,2025-10-12,1,143
16,2025-10-15,3,146
16,2025-10-18,1,147
16,2025-10-19,1,148
16,2025-10-21,1,149
16,2025-10-22,1,150
16,2025-10-23,1,151
16,2025-10-24,1,152
16,2025-10-25,1,153
16,2025-11-01,1,154
16,2025-11-02,1,155
16,2025-11-05,1,156
16,2025-11-07,2,158
16,2025-11-08,1,159
16,2025-11-10,1,160
16,2025-11-12,2,162
16,2025-11-16,1,163
16,2025-11-17,2,165
16,2025-11-18,2,167
16,2025-11-21,1,168
16,2025-11-23,1,169
16,2025-11-24,1,170
16,2025-11-29,1,171
16,2025-12-01,1,172
16,2025-12-07,2,174
16,2025-12-08,1,175
16,2025-12-09,1,176
16,2025-12-10,1,177
16,2025-12-11,1,178
16,2025-12-12,1,179
16,2025-12-14,1,180
16,2025-12-15,1,181
16,2025-12-17,1,182
16,2025-12-18,1,183
16,2025-12-20,2,185
16,2025-12-21,1,186
16,2025-12-25,1,187
16,2025-12-26,1,188
16,2025-12-28,1,189
16,2025-12-30,1,190
17,2025-01-04,1,1
17,2025-01-05,2,3
17,2025-01-07,1,4
17,2025-01-09,1,5
17,2025-01-13,1,6
17,2025-01-16,2,8
17,2025-01-24,1,9
17,2025-01-25,1,10
17,2025-01-26,1,11
17,2025-01-29,1,12
17,2025-02-03,1,13
17,2025-02-06,1,14
17,2025-02-08,1,15
17,2025-02-09,1,16
17,2025-02-13,3,19
17,2025-02-17,1,20
17,2025-02-19,1,21
17,2025-02-21,1,22
17,2025-02-24,1,23
17,2025-02-25,1,24
17,2025-02-26,1,25
17,2025-02-27,1,26
17,2025-03-03,1,27
17,2025-03-04,1,28
17,2025-03-05,1,29
17,2025-03-06,1,30
17,2025-03-11,1,31
17,2025-03-12,1,32
17,2025-03-14,1,33
17,2025-03-17,1,34
17,2025-03-18,1,35
17,2025-03-20,1,36
17,2025-03-21,2,38
17,2025-03-23,1,39
17,2025-03-25,1,40
17,2025-03-27,1,41
17,2025-04-01,1,42
17,2025-04-04,2,44
17,2025-04-05,1,45
17,2025-04-11,1,46
17,2025-04-12,1,47
17,2025-04-13,1,48
17,2025-04-14,1,49
17,2025-04-19,1,50
17,2025-04-20,1,51
17,2025-04-22,1,52
17,2025-04-24,1,53
17,2025-04-25,1,54
17,2025-04-26,2,56
17,2025-04-27,1,57
17,2025-04-29,2,59
17,2025-04-30,1,60
17,2025-05-02,1,61
17,2025-05-03,1,62
17,2025-05-04,1,63
17,2025-05-07,1,64
17,2025-05-08,1,65
17,2025-05-11,1,66
17,2025-05-13,1,67
17,2025-05-15,1,68
17,2025-05-18,1,69
17,2025-05-21,1,70
17,2025-05-26,1,71
17,2025-05-31,3,74
17,2025-06-01,1,75
17,2025-06-03,2,77
17,2025-06-04,1,78
17,2025-06-07,1,79
17,2025-06-18,1,80
17,2025-06-19,2,82
17,2025-06-24,2,84
17,2025-06-27,1,85
17,2025-07-02,1,86
17,2025-07-09,1,87
17,2025-07-13,1,88
17,2025-07-17,1,89
17,2025-07-18,1,90
17,2025-07-24,1,91
17,2025-07-26,1,92
17,2025-07-29,1,93
17,2025-07-30,1,94
17,2025-07-31,1,95
17,2025-08-02,1,96
17,2025-08-06,1,97
17,2025-08-07,1,98
17,2025-08-09,1,99
17,2025-08-11,4,103
17,2025-08-17,1,104
17,2025-08-18,1,105
17,2025-08-21,1,106
17,2025-08-22,1,107
17,2025-08-24,1,108
17,2025-08-25,1,109
17,2025-08-27,1,110
17,2025-08-29,1,111
17,2025-09-02,1,112
17,2025-09-04,1,113
17,2025-09-12,1,114
17,2025-09-15,1,115
17,2025-09-16,1,116
17,2025-09-17,1,117
17,2025-09-20,2,119
17,2025-09-26,1,120
17,2025-09-28,1,121
17,2025-10-02,1,122
17,2025-10-08,1,123
17,2025-10-09,2,125
17,2025-10-10,1,126
17,2025-10-11,2,128
17,2025-10-12,1,129
17,2025-10-14,1,130
17,2025-10-19,1,131
17,2025-10-20,1,132
17,2025-10-21,1,133
17,2025-10-30,1,134
17,2025-11-04,2,136
17,2025-11-08,1,137
17,2025-11-10,1,138
17,2025-11-11,1,139
17,2025-11-12,1,140
17,2025-11-13,1,141
17,2025-11-14,1,142
17,2025-11-15,1,143
17,2025-11-23,1,144
17,2025-11-25,1,145
17,2025-11-28,2,147
17,2025-11-29,1,148
17,2025-11-30,2,150
17,2025-12-01,1,151
17,2025-12-02,1,152
17,2025-12-10,1,153
17,2025-12-12,1,154
17,2025-12-17,1,155
17,2025-12-18,1,156
17,2025-12-21,1,157
17,2025-12-22,1,158
17,2025-12-23,1,159
17,2025-12-25,1,160
18,2025-01-02,1,1
18,2025-01-06,1,2
18,2025-01-09,1,3
18,2025-01-15,1,4
18,2025-01-20,1,5
18,2025-01-27,1,6
18,2025-01-29,1,7
18,2025-02-04,1,8
18,2025-02-08,1,9
18,2025-02-10,1,10
18,2025-02-15,1,11
18,2025-02-19,1,12
18,2025-02-22,2,14
18,2025-02-24,1,15
18,2025-02-25,3,18
18,2025-02-26,1,19
18,2025-02-28,3,22
18,2025-03-04,1,23
18,2025-03-07,1,24
18,2025-03-08,2,26
18,2025-03-09,1,27
18,2025-03-11,3,30
18,2025-03-16,1,31
18,2025-03-18,2,33
18,2025-03-19,1,34
18,2025-03-21,1,35
18,2025-03-22,2,37
18,2025-03-24,1,38
18,2025-03-26,1,39
18,2025-03-27,2,41
18,2025-03-28,1,42
18,2025-04-02,1,43
18,2025-04-04,2,45
18,2025-04-05,1,46
18,2025-04-10,1,47
18,2025-04-12,1,48
18,2025-04-13,2,50
18,2025-04-14,3,53
18,2025-04-16,2,55
18,2025-04-19,2,57
18,2025-04-20,1,58
18,2025-04-25,2,60
18,2025-05-01,1,61
18,2025-05-03,1,62
18,2025-05-04,2,64
18,2025-05-07,1,65
18,2025-05-08,1,66
18,2025-05-10,1,67
18,2025-05-14,1,68
18,2025-05-15,2,70
18,2025-05-18,1,71
18,2025-05-19,1,72
18,2025-05-21,1,73
18,2025-05-25,2,75
18,2025-05-26,2,77
18,2025-05-27,1,78
18,2025-05-29,3,81
18,2025-06-01,1,82
18,2025-06-03,1,83
18,2025-06-04,1,84
18,2025-06-05,1,85
18,2025-06-06,1,86
18,2025-06-13,1,87
18,2025-06-16,1,88
18,2025-06-19,1,89
18,2025-06-23,2,91
18,2025-07-01,1,92
18,2025-07-02,1,93
18,2025-07-06,1,94
18,2025-07-07,1,95
18,2025-07-08,1,96
18,2025-07-09,1,97
18,2025-07-10,1,98
18,2025-07-12,2,100
18,2025-07-13,2,102
18,2025-07-14,2,104
18,2025-07-15,1,105
18,2025-07-17,1,106
18,2025-07-18,1,107
18,2025-07-20,1,108
18,2025-07-22,1,109
18,2025-07-24,1,110
18,2025-07-26,1,111
18,2025-07-28,1,112
18,2025-07-31,2,114
18,2025-08-01,2,116
18,2025-08-07,1,117
18,2025-08-08,1,118
18,2025-08-09,1,119
18,2025-08-11,2,121
18,2025-08-15,1,122
18,2025-08-21,2,124
18,2025-08-23,2,126
18,2025-08-24,1,127
18,2025-08-25,1,128
18,2025-08-27,1,129
18,2025-08-31,1,130
18,2025-09-01,1,131
18,2025-09-05,2,133
18,2025-09-07,2,135
18,2025-09-08,1,136
18,2025-09-09,2,138
18,2025-09-10,2,140
18,2025-09-11,1,141
18,2025-09-16,1,142
18,2025-09-21,2,144
18,2025-09-22,1,145
18,2025-09-23,1,146
18,2025-09-24,1,147
18,2025-09-25,1,148
18,2025-09-27,1,149
18,2025-09-29,2,151
18,2025-10-02,1,152
18,2025-10-05,1,153
18,2025-10-07,1,154
18,2025-10-10,1,155
18,2025-10-11,1,156
18,2025-10-12,2,158
18,2025-10-17,2,160
18,2025-10-20,2,162
18,2025-10-21,1,163
18,2025-10-22,1,164
18,2025-10-24,1,165
18,2025-10-27,1,166
18,2025-10-30,1,167
18,2025-11-01,1,168
18,2025-11-04,2,170
18,2025-11-08,1,171
18,2025-11-09,2,173
18,2025-11-11,1,174
18,2025-11-16,1,175
18,2025-11-22,1,176
18,2025-11-24,2,178
18,2025-11-26,1,179
18,2025-11-27,1,180
18,2025-12-01,1,181
18,2025-12-10,1,182
18,2025-12-11,1,183
18,2025-12-12,1,184
18,2025-12-20,2,186
18,2025-12-22,1,187
18,2025-12-25,1,188
18,2025-12-27,2,190
18,2025-12-28,1,191
18,2025-12-30,1,192
19,2025-01-03,1,1
19,2025-01-04,1,2
19,2025-01-06,1,3
19,2025-01-07,3,6
19,2025-01-08,1,7
19,2025-01-09,1,8
19,2025-01-11,1,9
19,2025-01-12,2,11
19,2025-01-15,2,13
19,2025-01-16,2,15
19,2025-01-17,1,16
19,2025-01-21,1,17
19,2025-01-22,1,18
19,2025-01-26,1,19
19,2025-01-27,1,20
19,2025-01-28,2,22
19,2025-01-29,1,23
19,2025-01-31,2,25
19,2025-02-01,2,27
19,2025-02-03,1,28
19,2025-02-07,1,29
19,2025-02-10,1,30
19,2025-02-11,1,31
19,2025-02-12,1,32
19,2025-02-15,2,34
19,2025-02-17,1,35
19,2025-02-18,1,36
19,2025-02-19,1,37
19,2025-02-25,1,38
19,2025-02-26,1,39
19,2025-02-28,1,40
19,2025-03-01,1,41
19,2025-03-02,1,42
19,2025-03-03,1,43
19,2025-03-06,1,44
19,2025-03-07,1,45
19,2025-03-08,2,47
19,2025-03-09,1,48
19,2025-03-12,1,49
19,2025-03-15,1,50
19,2025-03-17,1,51
19,2025-03-18,1,52
19,2025-03-19,1,53
19,2025-03-21,1,54
19,2025-03-24,1,55
19,2025-03-27,2,57
19,2025-03-28,1,58
19,2025-03-30,1,59
19,2025-04-01,1,60
19,2025-04-02,1,61
19,2025-04-06,1,62
19,2025-04-07,1,63
19,2025-04-09,1,64
19,2025-04-11,1,65
19,2025-04-16,1,66
19,2025-04-17,2,68
19,2025-04-19,1,69
19,2025-04-24,1,70
19,2025-04-26,1,71
19,2025-04-29,1,72
19,2025-04-30,1,73
19,2025-05-01,1,74
19,2025-05-12,1,75
19,2025-05-13,1,76
19,2025-05-14,2,78
19,2025-05-15,1,79
19,2025-05-19,2,81
19,2025-05-20,1,82
19,2025-05-21,1,83
19,2025-05-23,1,84
19,2025-05-25,1,85
19,2025-05-26,1,86
19,2025-05-27,1,87
19,2025-06-01,2,89
19,2025-06-03,1,90
19,2025-06-06,2,92
19,2025-06-11,1,93
19,2025-06-13,1,94
19,2025-06-15,1,95
19,2025-06-16,2,97
19,2025-06-19,1,98
19,2025-06-20,2,100
19,2025-06-23,1,101
19,2025-06-24,1,102
19,2025-07-01,2,104
19,2025-07-02,1,105
19,2025-07-03,1,106
19,2025-07-04,1,107
19,2025-07-06,2,109
19,2025-07-12,2,111
19,2025-07-14,1,112
19,2025-07-15,1,113
19,2025-07-21,1,114
19,2025-07-22,1,115
19,2025-07-24,1,116
19,2025-07-26,1,117
19,2025-07-30,2,119
19,2025-08-01,2,121
19,2025-08-04,1,122
19,2025-08-08,2,124
19,2025-08-10,1,125
19,2025-08-14,1,126
19,2025-08-19,1,127
19,2025-08-25,2,129
19,2025-08-27,1,130
19,2025-08-29,2,132
19,2025-09-01,1,133
19,2025-09-02,1,134
19,2025-09-03,1,135
19,2025-09-09,1,136
19,2025-09-12,1,137
19,2025-09-13,1,138
19,2025-09-14,1,139
19,2025-09-18,1,140
19,2025-09-19,1,141
19,2025-09-21,1,142
19,2025-09-22,1,143
19,2025-09-23,1,144
19,2025-09-28,2,146
19,2025-09-29,1,147
19,2025-10-01,1,148
19,2025-10-02,2,150
19,2025-10-03,1,151
19,2025-10-04,1,152
19,2025-10-06,1,153
19,2025-10-07,1,154
19,2025-10-08,1,155
19,2025-10-09,2,157
19,2025-10-10,2,159
19,2025-10-11,1,160
19,2025-10-12,2,162
19,2025-10-17,1,163
19,2025-10-21,1,164
19,2025-10-22,1,165
19,2025-10-24,1,166
19,2025-10-26,1,167
19,2025-10-30,2,169
19,2025-11-04,1,170
19,2025-11-12,1,171
19,2025-11-15,1,172
19,2025-11-17,1,173
19,2025-11-20,1,174
19,2025-11-22,1,175
19,2025-11-23,1,176
19,2025-11-27,1,177
19,2025-12-02,1,178
19,2025-12-03,1,179
19,2025-12-04,1,180
19,2025-12-05,1,181
19,2025-12-07,1,182
19,2025-12-13,1,183
19,2025-12-15,1,184
19,2025-12-17,2,186
19,2025-12-19,2,188
19,2025-12-21,1,189
19,2025-12-22,1,190
19,2025-12-23,1,191
19,2025-12-25,1,192
19,2025-12-26,1,193
19,2025-12-27,1,194
19,2025-12-29,2,196
19,2025-12-30,1,197
20,2025-01-01,1,1
20,2025-01-02,1,2
20,2025-01-15,1,3
20,2025-01-19,1,4
20,2025-01-20,2,6
20,2025-01-24,2,8
20,2025-01-25,1,9
20,2025-02-08,1,10
20,2025-02-09,1,11
20,2025-02-14,2,13
20,2025-02-16,1,14
20,2025-02-17,1,15
20,2025-02-18,1,16
20,2025-02-22,1,17
20,2025-02-25,1,18
20,2025-02-27,2,20
20,2025-03-01,1,21
20,2025-03-07,1,22
20,2025-03-12,2,24
20,2025-03-13,3,27
20,2025-03-14,1,28
20,2025-03-16,1,29
20,2025-03-17,2,31
20,2025-03-18,1,32
20,2025-03-25,1,33
20,2025-03-29,2,35
20,2025-03-31,1,36
20,2025-04-03,1,37
20,2025-04-05,1,38
20,2025-04-10,2,40
20,2025-04-12,1,41
20,2025-04-16,3,44
20,2025-04-18,1,45
20,2025-04-19,1,46
20,2025-04-22,1,47
20,2025-04-23,1,48
20,2025-04-27,1,49
20,2025-05-01,1,50
20,2025-05-02,2,52
20,2025-05-09,1,53
20,2025-05-10,1,54
20,2025-05-12,1,55
20,2025-05-17,1,56
20,2025-05-18,1,57
20,2025-05-19,1,58
20,2025-05-21,1,59
20,2025-05-23,1,60
20,2025-05-24,1,61
20,2025-05-25,1,62
20,2025-05-27,1,63
20,2025-05-30,2,65
20,2025-06-01,1,66
20,2025-06-06,1,67
20,2025-06-10,2,69
20,2025-06-15,2,71
20,2025-06-17,2,73
20,2025-06-18,1,74
20,2025-06-19,1,75
20,2025-06-20,1,76
20,2025-06-22,1,77
20,2025-06-25,2,79
20,2025-06-29,2,81
20,2025-06-30,4,85
20,2025-07-01,1,86
20,2025-07-02,2,88
20,2025-07-06,2,90
20,2025-07-07,2,92
20,2025-07-08,1,93
20,2025-07-12,1,94
20,2025-07-18,2,96
20,2025-07-19,1,97
20,2025-07-21,1,98
20,2025-07-22,1,99
20,2025-07-26,1,100
20,2025-07-27,1,101
20,2025-07-31,1,102
20,2025-08-03,1,103
20,2025-08-05,2,105
20,2025-08-06,1,106
20,2025-08-07,2,108
20,2025-08-09,1,109
20,2025-08-12,3,112
20,2025-08-13,1,113
20,2025-08-14,2,115
20,2025-08-15,1,116
20,2025-08-16,1,117
20,2025-08-19,1,118
20,2025-08-21,1,119
20,2025-08-25,2,121
20,2025-08-27,1,122
20,2025-08-29,2,124
20,2025-09-01,1,125
20,2025-09-04,1,126
20,2025-09-07,3,129
20,2025-09-08,1,130
20,2025-09-10,1,131
20,2025-09-11,2,133
20,2025-09-14,1,134
20,2025-09-17,1,135
20,2025-09-19,1,136
20,2025-09-21,1,137
20,2025-09-23,1,138
20,2025-09-24,2,140
20,2025-09-25,1,141
20,2025-09-27,1,142
20,2025-10-06,1,143
20,2025-10-08,1,144
20,2025-10-10,1,145
20,2025-10-12,3,148
20,2025-10-15,1,149
20,2025-10-16,2,151
20,2025-10-18,1,152
20,2025-10-20,1,153
20,2025-10-21,1,154
20,2025-10-22,1,155
20,2025-10-24,1,156
20,2025-10-25,1,157
20,2025-10-26,2,159
20,2025-10-29,2,161
20,2025-10-30,1,162
20,2025-11-01,1,163
20,2025-11-03,1,164
20,2025-11-04,1,165
20,2025-11-05,2,167
20,2025-11-12,1,168
20,2025-11-14,2,170
20,2025-11-16,1,171
20,2025-11-20,1,172
20,2025-11-21,2,174
20,2025-11-23,1,175
20,2025-11-25,1,176
20,2025-11-26,1,177
20,2025-11-28,1,178
20,2025-11-29,1,179
20,2025-12-07,2,181
20,2025-12-08,1,182
20,2025-12-12,1,183
20,2025-12-13,1,184
20,2025-12-14,3,187
20,2025-12-15,1,188
20,2025-12-16,1,189
20,2025-12-17,2,191
20,2025-12-21,2,193
20,2025-12-24,1,194
20,2025-12-29,1,195
20,2025-12-30,1,196
21,2025-01-03,1,1
21,2025-01-06,1,2
21,2025-01-09,1,3
21,2025-01-11,1,4
21,2025-01-12,1,5
21,2025-01-13,2,7
21,2025-01-14,1,8
21,2025-01-17,2,10
21,2025-01-19,3,13
21,2025-01-21,1,14
21,2025-01-22,1,15
21,2025-01-25,1,16
21,2025-01-27,1,17
21,2025-01-28,1,18
21,2025-01-31,2,20
21,2025-02-10,1,21
21,2025-02-13,1,22
21,2025-02-14,1,23
21,2025-02-15,1,24
21,2025-02-16,1,25
21,2025-02-22,1,26
21,2025-02-24,1,27
21,2025-02-25,1,28
21,2025-02-28,1,29
21,2025-03-03,1,30
21,2025-03-05,1,31
21,2025-03-06,1,32
21,2025-03-08,1,33
21,2025-03-09,1,34
21,2025-03-10,2,36
21,2025-03-12,3,39
21,2025-03-15,2,41
21,2025-03-17,2,43
21,2025-03-20,1,44
21,2025-03-23,1,45
21,2025-03-24,2,47
21,2025-03-28,2,49
21,2025-04-04,1,50
21,2025-04-05,1,51
21,2025-04-06,2,53
21,2025-04-08,1,54
21,2025-04-11,1,55
21,2025-04-18,1,56
21,2025-04-19,1,57
21,2025-04-20,1,58
21,2025-04-22,2,60
21,2025-04-23,1,61
21,2025-04-24,1,62
21,2025-04-25,1,63
21,2025-04-26,2,65
21,2025-04-29,1,66
21,2025-05-02,1,67
21,2025-05-03,1,68
21,2025-05-04,2,70
21,2025-05-07,1,71
21,2025-05-09,1,72
21,2025-05-16,1,73
21,2025-05-19,1,74
21,2025-05-23,1,75
21,2025-05-28,2,77
21,2025-05-30,1,78
21,2025-05-31,1,79
21,2025-06-04,1,80
21,2025-06-07,1,81
21,2025-06-13,1,82
21,2025-06-14,1,83
21,2025-06-15,1,84
21,2025-06-17,1,85
21,2025-06-19,2,87
21,2025-06-20,1,88
21,2025-06-21,2,90
21,2025-06-25,2,92
21,2025-06-28,1,93
21,2025-06-29,1,94
21,2025-06-30,2,96
21,2025-07-06,1,97
21,2025-07-13,1,98
21,2025-07-19,1,99
21,2025-07-20,1,100
21,2025-07-21,1,101
21,2025-07-23,1,102
21,2025-07-28,1,103
21,2025-07-31,3,106
21,2025-08-03,1,107
21,2025-08-05,1,108
21,2025-08-08,1,109
21,2025-08-09,1,110
21,2025-08-10,2,112
21,2025-08-12,1,113
21,2025-08-13,1,114
21,2025-08-19,1,115
21,2025-08-21,1,116
21,2025-08-30,1,117
21,2025-09-01,1,118
21,2025-09-02,1,119
21,2025-09-04,1,120
21,2025-09-05,1,121
21,2025-09-06,2,123
21,2025-09-09,3,126
21,2025-09-10,2,128
21,2025-09-18,1,129
21,2025-09-19,2,131
21,2025-09-25,1,132
21,2025-09-26,1,133
21,2025-09-27,3,136
21,2025-09-29,1,137
21,2025-10-01,1,138
21,2025-10-03,1,139
21,2025-10-04,1,140
21,2025-10-08,1,141
21,2025-10-10,1,142
21,2025-10-14,1,143
21,2025-10-16,3,146
21,2025-10-19,1,147
21,2025-10-20,1,148
21,2025-10-21,2,150
21,2025-10-24,1,151
21,2025-10-25,1,152
21,2025-10-29,1,153
21,2025-11-03,1,154
21,2025-11-07,1,155
21,2025-11-08,1,156
21,2025-11-09,1,157
21,2025-11-10,1,158
21,2025-11-11,1,159
21,2025-11-13,1,160
21,2025-11-14,1,161
21,2025-11-15,1,162
21,2025-11-18,1,163
21,2025-11-23,1,164
21,2025-11-24,1,165
21,2025-11-28,1,166
21,2025-11-29,2,168
21,2025-11-30,1,169
21,2025-12-08,1,170
21,2025-12-10,1,171
21,2025-12-12,1,172
21,2025-12-15,1,173
21,2025-12-18,1,174
21,2025-12-21,1,175
21,2025-12-22,2,177
21,2025-12-24,1,178
21,2025-12-25,1,179
21,2025-12-29,2,181
21,2025-12-30,1,182
22,2025-01-02,1,1
22,2025-01-03,1,2
22,2025-01-04,1,3
22,2025-01-06,2,5
22,2025-01-15,2,7
22,2025-01-16,1,8
22,2025-01-18,1,9
22,2025-01-21,1,10
22,2025-01-23,1,11
22,2025-01-26,3,14
22,2025-01-28,1,15
22,2025-01-29,2,17
22,2025-01-30,1,18
22,2025-01-31,1,19
22,2025-02-01,1,20
22,2025-02-02,1,21
22,2025-02-03,1,22
22,2025-02-10,1,23
22,2025-02-12,1,24
22,2025-02-14,1,25
22,2025-02-16,1,26
22,2025-02-21,1,27
22,2025-02-25,1,28
22,2025-03-03,1,29
22,2025-03-07,1,30
22,2025-03-11,1,31
22,2025-03-12,1,32
22,2025-03-13,1,33
22,2025-03-14,2,35
22,2025-03-16,1,36
22,2025-03-18,1,37
22,2025-03-19,1,38
22,2025-03-20,1,39
22,2025-03-21,3,42
22,2025-03-23,1,43
22,2025-03-24,1,44
22,2025-03-26,2,46
22,2025-03-29,1,47
22,2025-03-30,1,48
22,2025-04-02,2,50
22,2025-04-03,1,51
22,2025-04-05,1,52
22,2025-04-09,1,53
22,2025-04-10,1,54
22,2025-04-11,1,55
22,2025-04-12,1,56
22,2025-04-15,1,57
22,2025-04-18,2,59
22,2025-04-30,2,61
22,2025-05-01,2,63
22,2025-05-05,2,65
22,2025-05-06,1,66
22,2025-05-07,1,67
22,2025-05-11,1,68
22,2025-05-14,1,69
22,2025-05-15,1,70
22,2025-05-16,1,71
22,2025-05-21,1,72
22,2025-05-24,3,75
22,2025-05-26,1,76
22,2025-05-27,1,77
22,2025-05-29,1,78
22,2025-05-30,1,79
22,2025-05-31,1,80
22,2025-06-01,2,82
22,2025-06-02,2,84
22,2025-06-03,3,87
22,2025-06-06,1,88
22,2025-06-16,2,90
22,2025-06-17,1,91
22,2025-06-19,2,93
22,2025-06-21,1,94
22,2025-06-22,2,96
22,2025-06-24,1,97
22,2025-06-25,1,98
22,2025-06-27,2,100
22,2025-06-28,1,101
22,2025-06-29,1,102
22,2025-06-30,2,104
22,2025-07-01,1,105
22,2025-07-03,1,106
22,2025-07-05,1,107
22,2025-07-06,1,108
22,2025-07-07,1,109
22,2025-07-09,1,110
22,2025-07-15,1,111
22,2025-07-16,2,113
22,2025-07-19,1,114
22,2025-07-20,1,115
22,2025-07-21,2,117
22,2025-07-23,1,118
22,2025-07-26,1,119
22,2025-07-27,1,120
22,2025-08-03,2,122
22,2025-08-04,1,123
22,2025-08-08,1,124
22,2025-08-11,1,125
22,2025-08-14,1,126
22,2025-08-15,1,127
22,2025-08-17,1,128
22,2025-08-19,1,129
22,2025-08-22,2,131
22,2025-08-23,1,132
22,2025-08-26,2,134
22,2025-09-05,1,135
22,2025-09-09,1,136
22,2025-09-11,1,137
22,2025-09-16,1,138
22,2025-09-18,1,139
22,2025-09-22,1,140
22,2025-09-24,1,141
22,2025-09-25,1,142
22,2025-09-26,3,145
22,2025-09-28,1,146
22,2025-09-30,1,147
22,2025-10-05,1,148
22,2025-10-06,1,149
22,2025-10-07,1,150
22,2025-10-09,1,151
22,2025-10-11,1,152
22,2025-10-13,1,153
22,2025-10-15,1,154
22,2025-10-17,3,157
22,2025-10-19,1,158
22,2025-10-20,1,159
22,2025-10-23,1,160
22,2025-10-26,1,161
22,2025-10-27,1,162
22,2025-11-02,1,163
22,2025-11-06,1,164
22,2025-11-07,3,167
22,2025-11-09,1,168
22,2025-11-10,1,169
22,2025-11-11,1,170
22,2025-11-13,1,171
22,2025-11-15,1,172
22,2025-11-20,1,173
22,2025-11-21,1,174
22,2025-11-27,1,175
22,2025-11-28,2,177
22,2025-11-29,2,179
22,2025-11-30,3,182
22,2025-12-05,2,184
22,2025-12-09,1,185
22,2025-12-11,1,186
22,2025-12-12,1,187
22,2025-12-13,1,188
22,2025-12-16,1,189
22,2025-12-18,2,191
22,2025-12-23,1,192
22,2025-12-24,1,193
22,2025-12-25,1,194
22,2025-12-30,1,195
23,2025-01-01,1,1
23,2025-01-02,1,2
23,2025-01-09,1,3
23,2025-01-10,2,5
23,2025-01-15,1,6
23,2025-01-17,2,8
23,2025-01-18,1,9
23,2025-01-20,1,10
23,2025-01-21,1,11
23,2025-01-22,1,12
23,2025-01-24,2,14
23,2025-01-26,1,15
23,2025-01-27,1,16
23,2025-01-31,1,17
23,2025-02-02,1,18
23,2025-02-03,1,19
23,2025-02-05,1,20
23,2025-02-06,1,21
23,2025-02-07,1,22
23,2025-02-14,1,23
23,2025-02-16,1,24
23,2025-02-17,1,25
23,2025-02-19,2,27
23,2025-02-22,1,28
23,2025-02-24,3,31
23,2025-02-25,2,33
23,2025-02-27,1,34
23,2025-03-02,2,36
23,2025-03-12,1,37
23,2025-03-15,1,38
23,2025-03-21,1,39
23,2025-03-22,1,40
23,2025-03-25,2,42
23,2025-03-27,2,44
23,2025-03-31,2,46
23,2025-04-04,1,47
23,2025-04-05,1,48
23,2025-04-08,1,49
23,2025-04-10,1,50
23,2025-04-13,2,52
23,2025-04-16,1,53
23,2025-04-18,2,55
